日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),自由流通市值(元),PB市值加权,PB 分位点,PB 80%分位点值,PB 50%分位点值,PB 20%分位点值
2024-02-20,3410.85,4744,48714215115766.77,36146611375103,16460894594711.518,1.2432,0.0575,1.6817,1.4967,1.351
2024-02-19,3403.81,4734.2,48534999382175.43,36033032647196,16424286721405.328,1.2387,0.0538,1.6817,1.4967,1.351
2024-02-08,3364.93,4680.13,47630014405680.99,35462044173893,16236498900904.467,1.2156,0.0357,1.6816,1.4965,1.3496
2024-02-07,3343.63,4650.5,47506155487204.76,35338467605430,16134059137353.766,1.2124,0.0349,1.6816,1.4965,1.3496
2024-02-06,3311.69,4606.08,47297987874442.8,35095627030328,15984351437496.139,1.2071,0.0336,1.6816,1.4965,1.3496
2024-02-05,3200.42,4451.32,46167169008636.5,34117250974837,15448116591765.438,1.1782,0.0135,1.6817,1.4966,1.3496
2024-02-02,3179.63,4422.4,45676367396633.28,33784935868288,15340911933263.455,1.1657,0.0029,1.6817,1.4967,1.3499
2024-02-01,3217.71,4475.37,45946562785204.94,34069891500851,15527642281719.66,1.1726,0.009,1.6817,1.4967,1.3502
2024-01-31,3215.35,4472.09,46132762499866.77,34140041854910,15514777349994.736,1.1774,0.0123,1.6817,1.4967,1.3507
2024-01-30,3245.04,4513.38,46313878363738.2,34345588705581,15658761380877.152,1.182,0.016,1.6817,1.4967,1.3507
2024-01-29,3303.96,4595.33,47022104646600.38,34883154593793,15940506593225.559,1.2001,0.0275,1.6817,1.4967,1.3507
2024-01-26,3333.82,4636.86,47190935187449.77,35058680277649,16087791382142.262,1.2044,0.03,1.6817,1.4967,1.3502
2024-01-25,3342.92,4649.51,47017494455298.15,34973672417735,16134258086434.316,1.2001,0.0271,1.6817,1.4967,1.3507
2024-01-24,3277.11,4557.98,45851923343981.32,34146948043733,15819572602775.773,1.1703,0.0062,1.6817,1.4967,1.3507
2024-01-23,3231.93,4495.15,45041775440787.93,33573044431253,15603187767207.35,1.1496,0.0004,1.6817,1.4967,1.3507
2024-01-22,3218.9,4477.02,44925796106297.33,33468981955428,15539005700534.896,1.1467,0,1.6817,1.4967,1.3507
2024-01-19,3269.78,4547.78,45511009080136.57,33936348064972,15778366376542.29,1.1616,0.0004,1.6817,1.4967,1.3502
2024-01-18,3274.73,4554.67,45604693481823.94,33988157398943,15800296771884.219,1.164,0.0008,1.6817,1.4967,1.3507
2024-01-17,3229.08,4491.18,45138596206609.82,33624302452073,15578848184637.53,1.1521,0,1.6817,1.4967,1.3507
2024-01-16,3300.88,4591.04,45997853998808.94,34308539523028,15918891237900.854,1.174,0.0086,1.6817,1.4967,1.3507
2024-01-15,3280.92,4563.28,45736614110310.16,34102125846636,15820488934510.693,1.1674,0.0016,1.6817,1.4967,1.3507
2024-01-12,3284.17,4567.8,45649497123898.15,34080905475045,15835564919534.467,1.1651,0.0004,1.6817,1.4967,1.3502
2024-01-11,3295.67,4583.8,45694859359009.34,34125530291999,15890455289223.654,1.1663,0.0004,1.6817,1.4967,1.3507
2024-01-10,3277.13,4558.01,45697121838107.86,34087756055538,15797265200886.715,1.1664,0.0004,1.6817,1.4967,1.3507
2024-01-09,3292.5,4579.39,45991280854434.63,34263044125890,15873096493882.465,1.1739,0.0062,1.6817,1.4967,1.3507
2024-01-08,3286.06,4570.43,45943778039371.195,34208552095091,15843332369106.93,1.1727,0.0049,1.6817,1.4967,1.3507
2024-01-05,3329.11,4630.31,46424945926329.69,34597152373997,16050139885176.967,1.1849,0.0111,1.6817,1.4967,1.3502
2024-01-04,3347.05,4655.26,46645434323756.89,34750290658284,16133336683233.92,1.1906,0.0123,1.6817,1.4967,1.3507
2024-01-03,3378.3,4698.72,46853554880527.99,34972039707418,16281525368597.467,1.1959,0.0177,1.6817,1.4967,1.3507
2024-01-02,3386.35,4709.92,46791905260936.59,34940334905394,16321331338402.506,1.1943,0.0164,1.6817,1.4967,1.3507
2023-12-29,3431.11,4772.18,47173444687708.1,35274479327195,16539462062954.963,1.204,0.0222,1.6817,1.4967,1.3502
2023-12-28,3414.54,4749.13,46953783458076.34,35128036310207,16457190616114.732,1.1984,0.0197,1.6817,1.4967,1.3507
2023-12-27,3336.36,4640.39,46265991389477.39,34511215009967,16079662904379.746,1.1809,0.009,1.6817,1.4967,1.3507
2023-12-26,3324.79,4624.3,46006098643726.96,34373290880942,16025721665213.12,1.1743,0.0062,1.6817,1.4967,1.3507
2023-12-25,3347.45,4655.82,46168775150446.54,34546134916318,16136306408780.64,1.1784,0.0066,1.6817,1.4967,1.3507
2023-12-22,3337.23,4641.37,45995503167889.1,34389605458366,16088755559087.43,1.1739,0.0057,1.6817,1.4967,1.3502
2023-12-21,3330.87,4632.53,45834215038864.19,34296790599341,16060335063244.71,1.1698,0.0012,1.6817,1.4967,1.3507
2023-12-20,3297.5,4586.12,45558069649781.09,34031819149888,15898146838766.37,1.1628,0,1.6817,1.4967,1.3507
2023-12-19,3334.04,4632.75,45970866020220.12,34348157875498,16075043937369.81,1.1724,0.0037,1.6817,1.4967,1.3507
2023-12-18,3329.37,4626.25,45884607466831.086,34308828691049,16051800441373.268,1.1702,0.0012,1.6817,1.4967,1.351
2023-12-15,3341.55,4643.19,45906156833002.49,34351904789931,16108653215567.137,1.1707,0.0012,1.6817,1.4967,1.3511
2023-12-14,3351.96,4657.65,46097269245953.99,34483692461094,16158162352733.518,1.1756,0.0037,1.6817,1.4967,1.3512
2023-12-13,3369.61,4682.17,46295395263663.016,34661148886714,16241579140434.475,1.1806,0.0049,1.6817,1.4967,1.3513
2023-12-12,3426.8,4761.65,46968317698803.58,35203158486866,16516405935584.73,1.1978,0.0144,1.6817,1.4967,1.3513
2023-12-11,3419.45,4751.44,46781541955966.36,35067261672802,16480735646890.715,1.193,0.0107,1.6817,1.4967,1.3514
2023-12-08,3399.46,4723.65,45007969950430.086,34498058264895,16079432951184.08,1.1719,0.0021,1.6817,1.4967,1.3516
2023-12-07,3391.28,4711.86,44876080791616.22,34414091396857,16039810551902.357,1.1683,0,1.6817,1.4967,1.3517
2023-12-06,3399.6,4723.41,44918320623983.2,34458228573407,16076051807872.787,1.1694,0,1.6817,1.4967,1.3525
2023-12-05,3394.26,4715.99,45023413654775.5,34520308586154,16051187926364.812,1.1722,0.0012,1.6817,1.4967,1.3526
2023-12-04,3460.14,4807.53,45795121612801.65,35157685753046,16363131353115.393,1.1923,0.007,1.6817,1.4967,1.3527
2023-12-01,3482.88,4839.13,46026639757482.57,35354078664029,16472821153836.1,1.1983,0.0119,1.6817,1.4967,1.3529
2023-11-30,3496.2,4857.64,46113326978100.34,35469593277745,16535872730387.254,1.2007,0.0119,1.6817,1.4967,1.353
2023-11-29,3488.31,4846.67,45878592304519.67,35251878771853,16497416150026.316,1.1946,0.0094,1.6817,1.4967,1.3534
2023-11-28,3518.52,4888.38,46217697196802.445,35514326873346,16641835227095.014,1.2034,0.0123,1.6817,1.4967,1.3536
2023-11-27,3511.94,4879.23,46188651294139.06,35471149818810,16610809630924.68,1.2026,0.0115,1.6817,1.4967,1.354
2023-11-24,3538.01,4915.41,46534205821622,35712834269121,16735172543393.926,1.2116,0.0136,1.6817,1.4967,1.354
2023-11-23,3561.52,4948.07,46751165297551,35902191928903,16846449849536.295,1.2172,0.0152,1.6817,1.4967,1.3542
2023-11-22,3544.42,4924.31,46569033584624.93,35749532843242,16766389000216.422,1.2125,0.0136,1.6817,1.4967,1.3543
2023-11-21,3581.07,4974.64,46916134764221.54,36063752443027,16940881281915.518,1.2214,0.0181,1.6817,1.4967,1.3543
2023-11-20,3576.32,4968.05,46850376121594.91,35994287018368,16920815259477.32,1.2197,0.016,1.6817,1.4967,1.3544
2023-11-17,3568.07,4956.59,46749836137829.984,35897178570073,16879670713335.895,1.2171,0.0144,1.6817,1.4967,1.3545
2023-11-16,3572.36,4962.55,46867261558458.49,35964357007586,16901039012739.223,1.2202,0.016,1.6817,1.4967,1.3548
2023-11-15,3607.25,5010.86,47198113437017.875,36250527846230,17065820374084.082,1.2288,0.021,1.6817,1.4967,1.3548
2023-11-14,3582.06,4975.87,46919437063010.25,36004217874123,16946041645638.37,1.2215,0.0168,1.6817,1.4967,1.3548
2023-11-13,3579.41,4972.2,46873611704621.2,35980614480761,16931603312423.11,1.2203,0.016,1.6817,1.4967,1.3548
2023-11-10,3586.49,4982.03,46922925710702.78,36019618975268,16963992149557.846,1.2216,0.0164,1.6817,1.4967,1.3545
2023-11-09,3612.83,5018.62,47208441586707.3,36251280653923,17087120459918.502,1.229,0.0201,1.6817,1.4967,1.3548
2023-11-08,3611.07,5016.18,47075522272070.45,36147005543401,17079572870168.35,1.2256,0.0177,1.6817,1.4967,1.3548
2023-11-07,3619.76,5028.12,47203548114449.69,36252522824509,17119499820299.71,1.2289,0.0193,1.6817,1.4967,1.3548
2023-11-06,3632.61,5045.97,47312917730346.19,36345893837227,17179036566008.266,1.2317,0.0201,1.6817,1.4967,1.3548
2023-11-03,3584.14,4978.64,47039077933046.92,36058862773321,16948542423732.82,1.2246,0.0172,1.6817,1.4967,1.3545
2023-11-02,3554.19,4937.04,46804107320873.766,35841624050555,16805949540312.236,1.2185,0.0144,1.6817,1.4967,1.3548
2023-11-01,3571.03,4960.43,46913143728764.78,35948383071717,16882829796623.383,1.2213,0.0156,1.6817,1.4967,1.3548
2023-10-31,3572.51,4962.49,46854298711657.555,35900471784051,16894282314708.22,1.2198,0.0152,1.6817,1.4967,1.3548
2023-10-30,3583.77,4978.14,46855824563818.28,35928942487256,16887179715151.951,1.2326,0.0189,1.6817,1.4967,1.3552
2023-10-27,3562.39,4948.43,46952227641801.64,35878091736820,16768674983341.104,1.2457,0.0292,1.6817,1.4967,1.3552
2023-10-26,3514.14,4881.08,46527072838211.18,35515056830172,16533496532720.994,1.2414,0.0259,1.6817,1.4967,1.3554
2023-10-25,3504.46,4867.63,46267455145794.74,35341656099258,16480413800846.586,1.2353,0.0205,1.6817,1.4967,1.3555
2023-10-24,3487.13,4840.75,46304859135310.484,35268396636149,16399279662034.953,1.237,0.0214,1.6817,1.4967,1.3558
2023-10-23,3474.24,4822.74,46305682365904.41,35184875655640,16340936420789.996,1.2372,0.0214,1.6817,1.4967,1.3561
2023-10-20,3510.59,4873.11,46709031556659.62,35508564758123,16512063993839.227,1.2501,0.0329,1.6817,1.4967,1.3563
2023-10-19,3533.54,4904.97,47080048179663.22,35766921215401,16616699147308.934,1.2604,0.0378,1.6817,1.4967,1.3563
2023-10-18,3610.58,5011.9,48122258253488.16,36594387544882,16976626842429.03,1.2886,0.0674,1.6817,1.4967,1.3563
2023-10-17,3639.4,5051.88,48374475213800.17,36816831205907,17111134346393.82,1.2955,0.0752,1.6817,1.4967,1.3564
2023-10-16,3626.6,5034.11,48091488956391.87,36668118143459,17049821417958.95,1.288,0.0657,1.6817,1.4967,1.3564
2023-10-13,3663.41,5084.93,48378192047814.75,36917673331429,17223610614357,1.2957,0.0752,1.6817,1.4967,1.3565
2023-10-12,3702.38,5138.99,48659875002546.71,37232951542134,17405523809927.098,1.3033,0.0818,1.6817,1.4967,1.3565
2023-10-11,3667.55,5090.6,48098527996644.12,36848196868775,17240659759651.066,1.2882,0.0661,1.6817,1.4967,1.3567
2023-10-10,3657.13,5076.13,47995438465089.234,36783098883627,17188178892625.203,1.2855,0.0608,1.6817,1.4967,1.3567
2023-10-09,3684.73,5114.44,48362291152281.22,37053745646648,17314558452389.64,1.2953,0.0731,1.6817,1.4967,1.3569
2023-09-28,3689.52,5121.09,48384000107309.164,37103342407219,17337880948174.191,1.2959,0.0739,1.6817,1.4967,1.3571
2023-09-27,3700.5,5136.13,48464620762110.2,37185642217366,17387492601721,1.298,0.0752,1.6817,1.4967,1.3572
2023-09-26,3692.89,5125.42,48485262616567.09,37183758774892,17350183276071.809,1.2985,0.076,1.6817,1.4967,1.3573
2023-09-25,3714.6,5155.53,48777470066985.43,37375729727639,17448146921685.805,1.3064,0.0834,1.6817,1.4967,1.3574
2023-09-22,3738.93,5189.29,49053078636268.914,37585444876434,17561715708847.146,1.3137,0.0961,1.6817,1.4967,1.3577
2023-09-21,3672.44,5097.01,48323087612889,36975599413820,17246161768778.055,1.2942,0.0719,1.6817,1.4967,1.3578
2023-09-20,3705.69,5143.12,48705872657480.664,37300409816221,17402215655195.68,1.3044,0.0809,1.6817,1.4967,1.3579
2023-09-19,3720.5,5163.01,48856648832954.65,37427823192737,17470566544250.285,1.3072,0.0843,1.6817,1.4967,1.3581
2023-09-18,3727.71,5173.01,48777175018821.77,37397987222102,17504443291944.93,1.305,0.0814,1.6817,1.4967,1.3583
2023-09-15,3708.78,5146.7,48662868098407.08,37212904761847,17417509503737.307,1.302,0.0776,1.6817,1.4967,1.359
2023-09-14,3733.51,5180.27,48980339868241.62,37493698816539,17531130681713.668,1.3099,0.0863,1.6817,1.4967,1.3591
2023-09-13,3736.65,5184.63,48845295213405.68,37433145247663,17543196677671.81,1.3062,0.0814,1.6817,1.4967,1.3592
2023-09-12,3760.6,5217.87,49001672181425.56,37578372603392,17656126937960.055,1.3104,0.088,1.6817,1.4967,1.3593
2023-09-11,3767.54,5227.49,49076017857011.92,37660538441421,17689728681350.09,1.3124,0.0912,1.6817,1.4967,1.3599
2023-09-08,3739.99,5189.05,48770421529053.81,37411698289411,17561673516513.146,1.3042,0.0801,1.6817,1.4967,1.3603
2023-09-07,3758.47,5214.69,48957347458969.27,37600538927821,17646099627677.81,1.3092,0.0847,1.6817,1.4967,1.3604
2023-09-06,3812.03,5289,49465645613639.12,38024983924675,17899498562003.953,1.3227,0.111,1.6817,1.4967,1.3604
2023-09-05,3820.32,5300.5,49526038790857.95,38066293108066,17937145164495.723,1.3244,0.1139,1.6817,1.4967,1.3604
2023-09-04,3848.95,5340.23,49916201775411.13,38347070079283,18070743709377.28,1.3348,0.1352,1.6817,1.4967,1.3605
2023-09-01,3791.49,5260.5,49167182354634.445,37774456102967,17801506861442.414,1.3148,0.092,1.6817,1.4967,1.3605
2023-08-31,3765.27,5223.55,48934106800123.82,37521430023116,17678978093110.17,1.3069,0.0818,1.6817,1.4967,1.3608
2023-08-30,3788.51,5255.18,49129529436376.88,37717161719281,17749313059942.15,1.3244,0.113,1.6817,1.4967,1.3609
2023-08-29,3790.11,5257.4,49203066589437.81,37761001786920,17724341135541.098,1.3329,0.1299,1.6817,1.4967,1.361
2023-08-28,3752.62,5205.28,48948677381564.93,37507762014489,17526911647264.65,1.3281,0.1208,1.6817,1.4967,1.3611
2023-08-25,3709.15,5144.11,48352367930063.07,37037530265307,17317755481243.033,1.317,0.0941,1.6817,1.4967,1.3612
2023-08-24,3723.43,5160.18,48442846800455.44,37129687665913,17371907045754.021,1.3207,0.1011,1.6817,1.4967,1.3614
2023-08-23,3696.63,5122.87,48330565071220.66,36975534129750,17245303108039.047,1.3211,0.1032,1.6817,1.4967,1.3616
2023-08-22,3758.23,5208.23,48939298390891.3,37476702187768,17520651643669.057,1.338,0.1385,1.6817,1.4967,1.3618
2023-08-21,3729.56,5168.28,48392045238016.28,37105498769409,17388380514298.92,1.3233,0.1102,1.6817,1.4967,1.3619
2023-08-18,3784,5243.7,48997261078633.99,37634820902449,17642539683161.047,1.3404,0.145,1.6817,1.4967,1.3622
2023-08-17,3831.1,5308.74,49463831856731.87,38010658579786,17858136147149.65,1.3534,0.1771,1.6817,1.4967,1.3622
2023-08-16,3818.33,5291.05,49377835054231.48,37921676778016,17798571484231.3,1.351,0.1718,1.6817,1.4967,1.3623
2023-08-15,3846.54,5330.13,49785855884036.95,38198998691073,17927465729622.797,1.3624,0.2002,1.6817,1.4967,1.3624
2023-08-14,3855.91,5343.11,49732002488840.31,38172459024357,17968668597763.965,1.3611,0.1965,1.6817,1.4967,1.3626
2023-08-11,3884.25,5382.39,50079842631236.67,38442704851078,18104649489570.7,1.3706,0.2231,1.6817,1.4967,1.3627
2023-08-10,3975.72,5507.15,51138196425625.9,39306048045449,18526521781513.184,1.4009,0.2791,1.6817,1.4967,1.3627
2023-08-09,3967.57,5495.28,50993842296021.82,39229191969300,18488597079847.36,1.397,0.2684,1.6817,1.4967,1.3627
2023-08-08,3979.73,5510.72,51147603326031.45,39344723017036,18542086388211.188,1.4016,0.282,1.6817,1.4967,1.3627
2023-08-07,3990.15,5525.1,51250047057950.04,39437039464191,18593753503604.395,1.4047,0.2898,1.6817,1.4967,1.3627
2023-08-04,4020.58,5567.24,51606658097846.08,39688935342025,18724314788893.61,1.4145,0.3164,1.6817,1.4967,1.3627
2023-08-03,4004.98,5545.41,51337652223342.484,39528497974721,18654227041607.016,1.4071,0.298,1.6817,1.4967,1.3627
2023-08-02,3969.9,5496.83,50915801284414.85,39201747653872,18486301374755.24,1.3961,0.2676,1.6817,1.4967,1.3627
2023-08-01,3998,5535.38,51493055348570.04,39627184838713,18620675770754.332,1.4118,0.3091,1.6817,1.4967,1.3627
2023-07-31,4014.63,5558.39,51579510824713.9,39701334223642,18697899199728.31,1.4145,0.3165,1.6817,1.4967,1.3626
2023-07-28,3992.74,5528.07,51398121896803.03,39546538713767,18594589549901.965,1.4096,0.304,1.6817,1.4967,1.3622
2023-07-27,3902.35,5400.54,50273796216017.16,38681607445249,18171427338434.586,1.3778,0.2372,1.6817,1.4967,1.3622
2023-07-26,3907.01,5406.94,50237497417735.09,38653566788318,18191378392317.453,1.3767,0.2355,1.6817,1.4967,1.3622
2023-07-25,3915.12,5417.37,50398367346056.63,38762815545184,18204842893188.273,1.3803,0.2425,1.6817,1.4967,1.3622
2023-07-24,3805.22,5264.96,49118296645047.35,37712039108236,17691242397280.164,1.3452,0.1541,1.6817,1.4967,1.3622
2023-07-21,3821.91,5287.99,49257525545929.04,37844416022166,17770777340623.094,1.349,0.1664,1.6817,1.4967,1.3623
2023-07-20,3823.69,5286.36,49284957065763.34,37863568478747,17781806698448.305,1.3484,0.1636,1.6817,1.4967,1.3626
2023-07-19,3850.87,5323.45,49637134741587.98,38158493050035,17908209270761.297,1.3577,0.1878,1.6817,1.4967,1.3626
2023-07-18,3854.94,5327.66,49636954057612.05,38162494301764,17924778752419.156,1.3571,0.1862,1.6817,1.4967,1.3627
2023-07-17,3867.17,5341.13,49876734953974.44,38357298602584,17980350743241.555,1.3605,0.1936,1.6817,1.4967,1.3627
2023-07-14,3899.1,5377.86,50446050602543.81,38818754206455,18126884229213.55,1.3683,0.2169,1.6817,1.4967,1.3628
2023-07-13,3898.42,5374.87,50416303357273.21,38768278638814,18122677313127.445,1.3635,0.2022,1.6817,1.4967,1.3628
2023-07-12,3843.44,5289.9,49659955697418.21,38164251779701,17871028067190.66,1.3393,0.1422,1.6817,1.4967,1.3628
2023-07-11,3869.49,5319.22,50015438838343.44,38371879251567,17986739112763.086,1.3468,0.1574,1.6817,1.4967,1.3631
2023-07-10,3844.33,5284.16,49726670009348.23,38151657147388,17871126235262.98,1.3389,0.1402,1.6817,1.4967,1.3631
2023-07-07,3825.7,5258.51,49573882453150.82,38008305742373,17783130778872.484,1.3347,0.1311,1.6817,1.4967,1.3631
2023-07-06,3842.75,5281.04,49752875404899.38,38138061874001,17862948388762.01,1.3392,0.141,1.6817,1.4967,1.3631
2023-07-05,3868.81,5315.31,50081415235419.76,38402261024785,17985922260818.305,1.3477,0.1603,1.6817,1.4967,1.3633
2023-07-04,3899.01,5354.41,50471099421024.29,38703295908025,18127373335528.816,1.3563,0.1808,1.6817,1.4967,1.3634
2023-07-03,3892.88,5345.99,50486422263376.67,38703165779316,18101188055476.61,1.3567,0.1837,1.6817,1.4967,1.3634
2023-06-30,3842.45,5275.95,49718722664521.62,38068368609046,17869896237401.82,1.336,0.1335,1.6817,1.4967,1.3634
2023-06-29,3821.84,5240.66,49457151190439.12,37869994767501,17773223332158.47,1.3272,0.1171,1.6817,1.4967,1.3638
2023-06-28,3840.8,5264.97,49684887519015.4,38065240327181,17863693182566.645,1.3328,0.127,1.6817,1.4967,1.3638
2023-06-27,3845.43,5266.67,49750497316601.32,38092043177848,17885392338107.613,1.332,0.1245,1.6817,1.4967,1.3638
2023-06-26,3809.7,5215.29,49190467627443.44,37666794594667,17719564791193.062,1.3164,0.0933,1.6817,1.4967,1.3638
2023-06-21,3864.03,5287.74,49857482013904.67,38226015329988,17973416498204.47,1.3338,0.129,1.6817,1.4967,1.3634
2023-06-20,3924.24,5365.58,50482209902577.05,38705045588305,18251414698165.8,1.3486,0.1618,1.6817,1.4967,1.3638
2023-06-19,3930.91,5373.28,50733689213786.04,38847833585464,18281255597901.215,1.3552,0.177,1.6817,1.4967,1.3639
2023-06-16,3963.35,5411.95,51137502755538.56,39158688052786,18432442121286.61,1.3648,0.2036,1.6817,1.4967,1.364
2023-06-15,3925.5,5359.15,50829590632888.76,38838502599147,18254256545586.61,1.3563,0.1791,1.6817,1.4967,1.364
2023-06-14,3864.02,5273.53,50236802292534.55,38350351079848,17970780183716.805,1.34,0.1417,1.6817,1.4967,1.364
2023-06-13,3864.91,5267.81,50399924285957.02,38402179832416,17978323637963.91,1.3428,0.1466,1.6817,1.4967,1.3641
2023-06-12,3844.43,5237.75,50277231207159.81,38256558361617,17879547996653.895,1.3392,0.1401,1.6817,1.4967,1.3642
2023-06-09,3836.7,5226.72,50073156040211.59,37753366066585,17817645899926.605,1.3431,0.1467,1.6817,1.4967,1.3643
2023-06-08,3820.19,5202.26,49780176545260.49,37618822900618,17735355895321.06,1.3346,0.1308,1.6823,1.4967,1.3643
2023-06-07,3789.34,5159.86,49275736982211.45,37247914756073,17589364939886.09,1.321,0.1036,1.6823,1.4967,1.3646
2023-06-06,3808.16,5184.02,49438798633157.61,37376553099380,17674928352108.035,1.3237,0.1118,1.6823,1.4967,1.3646
2023-06-05,3844.25,5232.89,49782516842930.51,37673667090122,17844477542071.605,1.3328,0.1271,1.6823,1.4967,1.3648
2023-06-02,3861.83,5256.77,49834487742048.12,37713739070388,17922366099515.668,1.3342,0.1286,1.6817,1.4967,1.3651
2023-06-01,3806.87,5181.3,49314961790865.74,37263292480388,17668430312729.34,1.32,0.1007,1.6823,1.4967,1.3651
2023-05-31,3798.54,5166.12,49170299922367.31,37188548580839,17622995680356.113,1.3154,0.0938,1.6823,1.4967,1.3651
2023-05-30,3837.75,5216.64,49611875742469.3,37575805555198,17803490997413.34,1.3266,0.1151,1.6823,1.4971,1.3652
2023-05-29,3833.94,5211.28,49551583455603.46,37575262641335,17788947091193.324,1.3249,0.111,1.6823,1.4972,1.3654
2023-05-26,3850.95,5233.54,49446178476647.86,37523056789754,17858855126891.2,1.3219,0.1052,1.6817,1.4972,1.3658
2023-05-25,3850.5,5231.64,49342534834161.12,37494229474649,17853543963275.08,1.3187,0.0987,1.6823,1.4973,1.3658
