日期,三月期收益率,六月期收益率,一年期收益率,二年期收益率,三年期收益率,五年期收益率,七年期收益率,十年期收益率,二十年期收益率,三十年期收益率
2017/12/4,0.039285,0.037694,0.036305,0.03688,0.037661,0.038061,0.038949,0.038902,0.042125,0.043341
2017/12/5,0.039271,0.037614,0.036341,0.03696,0.037608,0.037983,0.038898,0.038752,0.04205,0.043341
2017/12/6,0.0395,0.038147,0.037442,0.037448,0.037452,0.038044,0.038898,0.038752,0.041986,0.043213
2017/12/7,0.039498,0.038321,0.037348,0.03739,0.037452,0.038362,0.038995,0.038927,0.042073,0.043213
2017/12/8,0.039593,0.039054,0.037546,0.037546,0.037553,0.038512,0.039147,0.039102,0.042161,0.043264
2017/12/11,0.039679,0.039807,0.037548,0.037615,0.037717,0.038986,0.039595,0.039303,0.042336,0.043415
2017/12/12,0.039708,0.039818,0.037647,0.037692,0.037766,0.039195,0.039694,0.039378,0.042424,0.043515
2017/12/13,0.04001,0.040119,0.037846,0.03787,0.037911,0.03903,0.039693,0.039303,0.042438,0.043615
2017/12/14,0.04021,0.04,0.03778,0.037707,0.037709,0.038886,0.039591,0.039104,0.042363,0.043664
2017/12/15,0.039713,0.039606,0.037781,0.037659,0.037653,0.038518,0.03944,0.038904,0.042221,0.043617
2017/12/18,0.039762,0.039785,0.037631,0.037646,0.037654,0.038263,0.039391,0.038904,0.042197,0.043568
2017/12/19,0.039709,0.03981,0.03773,0.037601,0.037507,0.038327,0.039392,0.039005,0.042247,0.043643
2017/12/20,0.039805,0.039985,0.038029,0.037968,0.037907,0.038403,0.039196,0.039005,0.042248,0.043644
2017/12/21,0.039712,0.0396,0.037979,0.037956,0.037943,0.038393,0.039038,0.039005,0.042248,0.043644
2017/12/22,0.039649,0.039505,0.037979,0.037994,0.038,0.038335,0.039026,0.03878,0.042111,0.043594
2017/12/25,0.039582,0.039454,0.037979,0.037962,0.037951,0.038133,0.03915,0.038731,0.042096,0.04362
2017/12/26,0.039902,0.039518,0.037979,0.038031,0.03811,0.038333,0.03915,0.038881,0.042221,0.04372
2017/12/27,0.039842,0.039411,0.037979,0.038031,0.038112,0.03844,0.03915,0.038956,0.042296,0.043796
2017/12/28,0.039929,0.039343,0.037955,0.038048,0.038063,0.038445,0.03915,0.038857,0.042209,0.043721
2017/12/29,0.039446,0.039066,0.037909,0.037847,0.037808,0.038445,0.038998,0.038807,0.042159,0.043671
2017/12/30,0.03887,0.039067,0.037909,0.037857,0.037808,0.038445,0.038998,0.038807,0.042159,0.043671
2017/12/31,0.038294,0.039067,0.037909,0.037857,0.037808,0.038445,0.038998,0.038807,0.042159,0.043671
2018/1/2,0.037797,0.037725,0.036767,0.037177,0.037786,0.038262,0.039,0.039008,0.042281,0.043723
2018/1/3,0.036554,0.037176,0.036667,0.037165,0.037426,0.038502,0.039006,0.039162,0.042356,0.043723
2018/1/4,0.03514,0.035774,0.035968,0.036772,0.037496,0.038804,0.039104,0.039319,0.042431,0.043723
2018/1/5,0.034058,0.035255,0.035392,0.036312,0.037164,0.038484,0.039057,0.039211,0.042331,0.043623
2018/1/8,0.032977,0.035149,0.035336,0.036107,0.036771,0.038257,0.039005,0.03911,0.042232,0.043524
2018/1/9,0.032931,0.03524,0.035382,0.035902,0.036528,0.038255,0.039,0.038909,0.042132,0.043524
2018/1/10,0.033434,0.035714,0.035675,0.036076,0.03651,0.038458,0.038913,0.039201,0.042308,0.043626
2018/1/11,0.033677,0.035765,0.035675,0.036165,0.036739,0.038648,0.038913,0.039546,0.04247,0.043626
2018/1/12,0.033386,0.035513,0.035827,0.036203,0.036619,0.038598,0.038856,0.039337,0.04232,0.043526
2018/1/15,0.033466,0.035401,0.035826,0.036271,0.036787,0.038713,0.039006,0.039649,0.042557,0.043701
2018/1/16,0.033527,0.035506,0.035828,0.036206,0.036629,0.038716,0.039007,0.039596,0.042484,0.043626
2018/1/17,0.033722,0.035998,0.035828,0.03634,0.036647,0.0389,0.039022,0.039596,0.042497,0.043651
2018/1/18,0.033759,0.035899,0.035828,0.03629,0.036652,0.039025,0.039203,0.039797,0.042599,0.043655
2018/1/19,0.033759,0.035898,0.035603,0.03621,0.036712,0.038825,0.039017,0.039754,0.042585,0.043676
2018/1/22,0.033617,0.035494,0.035198,0.035917,0.036585,0.03871,0.039317,0.039522,0.042481,0.043662
2018/1/23,0.033719,0.035497,0.035398,0.035977,0.036448,0.038464,0.039309,0.039414,0.042438,0.043674
2018/1/24,0.033478,0.035491,0.035198,0.035753,0.036107,0.038614,0.03922,0.039507,0.042488,0.043699
2018/1/25,0.033514,0.035196,0.035098,0.035767,0.036379,0.038493,0.039128,0.039435,0.042463,0.04372
2018/1/26,0.033163,0.035203,0.035205,0.035843,0.036352,0.038348,0.039228,0.039365,0.042413,0.04367
2018/1/29,0.033164,0.034999,0.035101,0.035648,0.036112,0.038433,0.039215,0.039368,0.042428,0.043696
2018/1/30,0.033266,0.035094,0.035101,0.035792,0.036409,0.038533,0.039186,0.039292,0.042378,0.043673
2018/1/31,0.033266,0.035097,0.034701,0.035289,0.036263,0.038337,0.039125,0.03914,0.042291,0.043647
2018/2/1,0.033682,0.034996,0.0343,0.035024,0.036218,0.038339,0.039005,0.039066,0.042253,0.043647
2018/2/2,0.032736,0.034215,0.034404,0.035182,0.036371,0.03834,0.039009,0.039092,0.042242,0.043597
2018/2/5,0.032932,0.033434,0.034514,0.035525,0.036429,0.0385,0.039175,0.039167,0.042268,0.043574
2018/2/6,0.032532,0.033007,0.034088,0.035514,0.036236,0.038246,0.038803,0.038825,0.042009,0.043375
2018/2/7,0.032545,0.033206,0.034014,0.034991,0.036138,0.038195,0.0387,0.0387,0.041871,0.043175
2018/2/8,0.032573,0.033207,0.033986,0.035235,0.036167,0.038215,0.038675,0.038801,0.042002,0.043334
2018/2/9,0.032326,0.03322,0.033938,0.035184,0.036196,0.038199,0.038712,0.0388,0.041898,0.043125
2018/2/11,0.032629,0.033217,0.033969,0.035334,0.03605,0.038181,0.03885,0.038775,0.041878,0.043109
2018/2/12,0.03265,0.033218,0.033868,0.035258,0.036182,0.038063,0.038696,0.03875,0.041879,0.043134
2018/2/13,0.032422,0.033127,0.03388,0.0353,0.036186,0.038088,0.038684,0.0387,0.041829,0.043084
2018/2/14,0.032039,0.032807,0.03374,0.035098,0.036186,0.038061,0.038573,0.038702,0.041841,0.043109
2018/2/22,0.032154,0.033254,0.033905,0.035248,0.036193,0.038175,0.038666,0.038752,0.041856,0.043087
2018/2/23,0.031912,0.033312,0.033773,0.034935,0.036092,0.038149,0.038616,0.038702,0.041781,0.042987
2018/2/24,0.031914,0.033243,0.033773,0.035019,0.036021,0.038086,0.038608,0.038652,0.041731,0.042937
2018/2/26,0.031898,0.032931,0.03306,0.034157,0.035404,0.037806,0.038409,0.038451,0.041531,0.042738
2018/2/27,0.031641,0.03266,0.032713,0.033755,0.035316,0.037361,0.0382,0.038201,0.041406,0.042738
2018/2/28,0.032024,0.032444,0.032314,0.033504,0.035228,0.037003,0.038159,0.038202,0.041345,0.042614
2018/3/1,0.032504,0.032534,0.03238,0.033527,0.035337,0.037002,0.038299,0.038201,0.041333,0.04259
2018/3/2,0.031876,0.032766,0.03269,0.033685,0.035343,0.037105,0.038349,0.038352,0.041459,0.04269
2018/3/5,0.031876,0.03247,0.032769,0.033951,0.03535,0.037428,0.038352,0.038453,0.041548,0.042766
2018/3/6,0.031988,0.0326,0.032771,0.034034,0.035546,0.037428,0.038399,0.038253,0.041448,0.042766
2018/3/7,0.031999,0.03251,0.032583,0.033805,0.03545,0.03722,0.0382,0.038203,0.04141,0.042742
2018/3/8,0.032042,0.032475,0.032677,0.033905,0.035321,0.037197,0.038119,0.038203,0.041398,0.042717
2018/3/9,0.031349,0.032044,0.032599,0.034007,0.035305,0.036816,0.038216,0.038278,0.041435,0.042717
2018/3/12,0.031468,0.031818,0.032779,0.034285,0.035309,0.036713,0.038067,0.038243,0.041416,0.042717
2018/3/13,0.031695,0.032029,0.033059,0.034572,0.035356,0.03697,0.038005,0.038362,0.041483,0.042738
2018/3/14,0.031523,0.031951,0.033092,0.034718,0.035327,0.036972,0.038031,0.038413,0.041499,0.04272
2018/3/15,0.031523,0.032012,0.033198,0.034808,0.035424,0.036968,0.03803,0.038257,0.041381,0.042633
2018/3/16,0.031245,0.032595,0.033154,0.034481,0.03546,0.036923,0.03811,0.038154,0.041212,0.042395
2018/3/19,0.031061,0.032357,0.033128,0.034521,0.035463,0.036981,0.0381,0.038104,0.041238,0.042496
2018/3/20,0.030861,0.032292,0.033144,0.03455,0.035416,0.036818,0.037803,0.037906,0.041101,0.042422
2018/3/21,0.030769,0.03209,0.032846,0.034392,0.035381,0.03683,0.037829,0.03763,0.040877,0.042248
2018/3/22,0.030613,0.031931,0.032698,0.03426,0.035286,0.036626,0.03765,0.03748,0.040677,0.041999
2018/3/23,0.029847,0.031702,0.032367,0.033979,0.035098,0.036113,0.037401,0.037005,0.040215,0.041549
2018/3/26,0.029847,0.032002,0.0329,0.03385,0.035226,0.036204,0.03719,0.037307,0.040416,0.04165
2018/3/27,0.030214,0.031986,0.033221,0.034145,0.035526,0.036344,0.037354,0.037431,0.040541,0.041748
2018/3/28,0.030336,0.032028,0.033221,0.034169,0.035584,0.036503,0.0374,0.037406,0.040502,0.041695
2018/3/29,0.030003,0.031867,0.033221,0.03415,0.035537,0.036723,0.03755,0.037456,0.040527,0.041695
2018/3/30,0.029613,0.03167,0.033221,0.034217,0.035697,0.036609,0.037402,0.037407,0.04053,0.041749
2018/4/2,0.029509,0.031153,0.032831,0.033942,0.035579,0.036569,0.037375,0.037357,0.040505,0.04175
2018/4/3,0.02878,0.031099,0.032991,0.034052,0.035514,0.036578,0.0376,0.037507,0.040508,0.041604
2018/4/4,0.02858,0.030879,0.032591,0.033751,0.035339,0.036493,0.037501,0.037234,0.040371,0.041605
2018/4/8,0.02858,0.031042,0.032776,0.033785,0.035229,0.03649,0.037491,0.037008,0.040197,0.041484
2018/4/9,0.027349,0.031124,0.032281,0.033295,0.034731,0.036066,0.0372,0.036959,0.040008,0.041154
2018/4/10,0.027349,0.031177,0.032384,0.033327,0.034614,0.035922,0.0373,0.037159,0.040108,0.041155
2018/4/11,0.027432,0.031221,0.032387,0.033223,0.034398,0.035779,0.03715,0.037109,0.040078,0.041155
2018/4/12,0.027197,0.030894,0.032092,0.032927,0.034104,0.035597,0.03715,0.037109,0.040078,0.041155
2018/4/13,0.026842,0.030242,0.032013,0.032708,0.033682,0.035205,0.036916,0.037062,0.040079,0.041207
2018/4/16,0.026926,0.029348,0.031707,0.032408,0.033511,0.034919,0.036507,0.036561,0.039818,0.041186
2018/4/17,0.026856,0.029266,0.031611,0.0322,0.033112,0.034696,0.036456,0.036512,0.039771,0.041139
2018/4/18,0.025017,0.027169,0.029125,0.030135,0.031723,0.033298,0.0352,0.035013,0.038331,0.039758
2018/4/19,0.025517,0.027662,0.029611,0.030593,0.032126,0.033298,0.0352,0.035064,0.038507,0.040059
2018/4/20,0.025879,0.028068,0.030061,0.030838,0.031928,0.033252,0.035159,0.035215,0.038546,0.039985
2018/4/23,0.026921,0.027919,0.030484,0.031787,0.03217,0.033306,0.035383,0.036019,0.039195,0.040511
2018/4/24,0.027495,0.028221,0.030152,0.031133,0.031779,0.032858,0.035367,0.035855,0.039126,0.040509
2018/4/25,0.027394,0.028301,0.030247,0.030948,0.03178,0.032657,0.03584,0.036118,0.039389,0.04076
2018/4/26,0.027394,0.028299,0.030279,0.031034,0.031832,0.03286,0.036044,0.036344,0.039502,0.04076
2018/4/27,0.026895,0.028299,0.030155,0.031038,0.031989,0.032911,0.036307,0.036364,0.039591,0.040912
2018/4/28,0.026691,0.028102,0.029965,0.030947,0.031927,0.032711,0.036302,0.036217,0.039517,0.040912
2018/5/2,0.027022,0.028389,0.030208,0.031503,0.032529,0.032856,0.03675,0.036665,0.039742,0.040914
2018/5/3,0.026882,0.0281,0.02977,0.031369,0.03241,0.032505,0.036601,0.036467,0.039741,0.041113
2018/5/4,0.026518,0.027719,0.029372,0.031088,0.0323,0.032505,0.036251,0.036319,0.039667,0.041113
2018/5/7,0.02648,0.027674,0.029319,0.030947,0.032282,0.032814,0.036458,0.036518,0.039767,0.041115
2018/5/8,0.026565,0.027677,0.029233,0.030794,0.03235,0.033331,0.036649,0.036922,0.040042,0.041265
2018/5/9,0.027062,0.027938,0.029295,0.03084,0.032349,0.033897,0.036758,0.037074,0.040142,0.041315
2018/5/10,0.027365,0.028069,0.029235,0.030747,0.032188,0.033853,0.036651,0.036924,0.040067,0.041315
2018/5/11,0.027013,0.028601,0.029305,0.030746,0.032063,0.033805,0.036477,0.036882,0.040017,0.041264
2018/5/14,0.027212,0.029135,0.029469,0.0309,0.03222,0.034015,0.036488,0.036937,0.040067,0.041314
2018/5/15,0.027735,0.0292,0.029669,0.031016,0.032215,0.034172,0.036565,0.037151,0.040267,0.041514
2018/5/16,0.027497,0.029249,0.030185,0.031108,0.032404,0.034273,0.036595,0.037076,0.040192,0.041439
2018/5/17,0.027817,0.029562,0.030701,0.031935,0.032407,0.034584,0.036603,0.03712,0.040236,0.041483
2018/5/18,0.027443,0.03,0.030711,0.031823,0.03228,0.034793,0.036602,0.037099,0.040037,0.041284
2018/5/21,0.028089,0.029696,0.031368,0.032289,0.032481,0.03459,0.036505,0.036939,0.039928,0.041175
2018/5/22,0.027985,0.030045,0.031229,0.032318,0.032596,0.034175,0.036454,0.0367,0.039735,0.041025
2018/5/23,0.027848,0.030123,0.031233,0.032264,0.032615,0.034178,0.036454,0.0364,0.039489,0.040833
2018/5/24,0.028066,0.029775,0.031245,0.032454,0.032813,0.03417,0.036174,0.036501,0.03954,0.040834
2018/5/25,0.028413,0.030149,0.031248,0.032359,0.032785,0.033966,0.036025,0.036126,0.039191,0.040508
2018/5/28,0.029152,0.030151,0.031415,0.032504,0.032873,0.034174,0.035858,0.036101,0.039177,0.040506
2018/5/29,0.029194,0.030099,0.031397,0.032536,0.032864,0.034283,0.035961,0.036001,0.039149,0.040549
2018/5/30,0.02904,0.029838,0.031528,0.032655,0.032957,0.034172,0.03586,0.035976,0.03913,0.040536
2018/5/31,0.0289,0.029897,0.031488,0.032674,0.033018,0.034383,0.035983,0.036128,0.039255,0.04066
2018/6/1,0.030002,0.030003,0.031619,0.033096,0.033603,0.034406,0.036002,0.036202,0.039333,0.040738
2018/6/4,0.029848,0.030059,0.031751,0.033287,0.033807,0.034616,0.036346,0.036532,0.039633,0.041038
2018/6/5,0.029879,0.030146,0.031703,0.033285,0.034199,0.034637,0.036443,0.036601,0.039709,0.041114
2018/6/6,0.029907,0.03015,0.032003,0.033566,0.034337,0.034937,0.036443,0.036602,0.039771,0.041238
2018/6/7,0.029929,0.030235,0.032161,0.033569,0.034307,0.035066,0.036504,0.036702,0.039822,0.041239
2018/6/8,0.0295,0.030173,0.032117,0.033392,0.033858,0.034563,0.036255,0.036453,0.039747,0.041339
2018/6/11,0.0293,0.030339,0.03218,0.033461,0.033971,0.034723,0.0365,0.036502,0.039748,0.041291
2018/6/12,0.029438,0.030517,0.032414,0.033874,0.034433,0.035273,0.036628,0.036853,0.039948,0.041341
2018/6/13,0.029833,0.031294,0.032406,0.033752,0.034277,0.035076,0.0366,0.036627,0.039785,0.041239
2018/6/14,0.029621,0.031097,0.032209,0.033472,0.034044,0.034776,0.0364,0.036227,0.039561,0.04119
2018/6/15,0.029505,0.031543,0.032183,0.03335,0.033952,0.034565,0.036051,0.036028,0.03941,0.041087
2018/6/19,0.029766,0.031417,0.032168,0.033301,0.033809,0.034314,0.035725,0.035603,0.03906,0.040813
2018/6/20,0.030891,0.031417,0.032848,0.033662,0.033842,0.034571,0.0359,0.036054,0.03936,0.040963
2018/6/21,0.031024,0.031721,0.032856,0.033685,0.033866,0.034411,0.035707,0.035753,0.039185,0.040913
2018/6/22,0.030433,0.031721,0.032775,0.033647,0.033844,0.034149,0.035701,0.035604,0.039086,0.040864
2018/6/25,0.030615,0.031817,0.032792,0.033682,0.033904,0.034363,0.035753,0.035803,0.039186,0.040862
2018/6/26,0.030996,0.031998,0.032772,0.033541,0.03376,0.034448,0.035706,0.035804,0.039137,0.040757
2018/6/27,0.030996,0.031998,0.032775,0.033543,0.033756,0.034224,0.035599,0.035529,0.039037,0.040757
2018/6/28,0.0313,0.031846,0.032242,0.033,0.033518,0.033916,0.03535,0.035304,0.038751,0.04041
2018/6/29,0.030122,0.031041,0.03159,0.032568,0.033124,0.033507,0.034852,0.034756,0.038127,0.039707
2018/7/2,0.028213,0.030388,0.03134,0.032387,0.032844,0.033439,0.0348,0.034668,0.038058,0.039657
2018/7/3,0.0271,0.029432,0.030543,0.031928,0.03267,0.033184,0.034904,0.034955,0.038202,0.039658
2018/7/4,0.026621,0.029576,0.030602,0.031552,0.032721,0.033232,0.034915,0.035107,0.038341,0.039783
2018/7/5,0.026536,0.029507,0.030304,0.031438,0.032647,0.033079,0.035001,0.035005,0.038203,0.039608
2018/7/6,0.02445,0.028794,0.030208,0.031309,0.032656,0.033242,0.035021,0.035259,0.038479,0.039908
2018/7/9,0.024473,0.028695,0.030404,0.031547,0.032833,0.033342,0.035266,0.035432,0.038616,0.040008
2018/7/10,0.024357,0.028479,0.030603,0.031567,0.032911,0.033441,0.035357,0.035431,0.038616,0.040008
2018/7/11,0.024325,0.028476,0.030654,0.031426,0.032665,0.03336,0.03501,0.035107,0.038466,0.040008
2018/7/12,0.024579,0.027626,0.030654,0.031379,0.032568,0.033267,0.035014,0.035158,0.038491,0.040008
2018/7/13,0.024952,0.027834,0.030654,0.03144,0.03241,0.032734,0.034852,0.034858,0.038242,0.039809
2018/7/16,0.025211,0.027258,0.030259,0.031089,0.03222,0.032706,0.034825,0.034808,0.038167,0.039708
2018/7/17,0.024938,0.027403,0.030259,0.031046,0.032334,0.033056,0.034778,0.034808,0.038167,0.039709
2018/7/18,0.025378,0.028592,0.030508,0.031227,0.032383,0.033005,0.03475,0.034708,0.038042,0.039559
2018/7/19,0.025302,0.028283,0.030507,0.031124,0.032131,0.032807,0.034699,0.034409,0.037754,0.039284
2018/7/20,0.024704,0.028585,0.030507,0.031308,0.032429,0.032896,0.035016,0.035135,0.03823,0.039509
2018/7/23,0.024725,0.028615,0.030508,0.031252,0.032391,0.032959,0.035021,0.035186,0.038355,0.039711
2018/7/24,0.024881,0.028633,0.030508,0.03121,0.032347,0.033114,0.035294,0.035615,0.038716,0.040009
2018/7/25,0.024147,0.028419,0.03011,0.030853,0.032053,0.033147,0.035339,0.035614,0.038766,0.040109
2018/7/26,0.022928,0.027511,0.02991,0.030615,0.031754,0.032976,0.035263,0.035361,0.038737,0.0403
2018/7/27,0.022957,0.027401,0.029025,0.029863,0.031259,0.032733,0.035115,0.035212,0.038613,0.0402
2018/7/30,0.022888,0.026874,0.028816,0.029605,0.030871,0.03257,0.035072,0.035213,0.038563,0.0401
2018/7/31,0.023032,0.026405,0.02841,0.029243,0.030578,0.032249,0.034801,0.034812,0.038238,0.03985
2018/8/1,0.022875,0.026163,0.02807,0.029081,0.030695,0.031736,0.034801,0.034638,0.038119,0.039787
2018/8/2,0.02243,0.026157,0.027722,0.028835,0.030608,0.031639,0.034615,0.034713,0.038163,0.0398
2018/8/3,0.021377,0.025551,0.027247,0.028454,0.030375,0.031494,0.03434,0.034567,0.038039,0.0397
2018/8/6,0.020209,0.024927,0.026627,0.028031,0.030254,0.031555,0.03434,0.034567,0.038039,0.0397
2018/8/7,0.020119,0.024027,0.02603,0.027665,0.03017,0.031455,0.03443,0.034876,0.038214,0.03975
2018/8/8,0.019562,0.024016,0.02623,0.027923,0.030594,0.032066,0.034865,0.035222,0.038464,0.0399
2018/8/9,0.019552,0.02433,0.027227,0.028742,0.031129,0.032668,0.035074,0.035476,0.038814,0.04035
2018/8/10,0.019654,0.024185,0.027252,0.028783,0.03119,0.032876,0.035166,0.035525,0.038877,0.0404
2018/8/13,0.019104,0.025238,0.02813,0.029515,0.031682,0.033383,0.03547,0.035826,0.039177,0.0407
2018/8/14,0.019645,0.025829,0.028122,0.029576,0.031844,0.033276,0.035336,0.035519,0.038977,0.0406
2018/8/15,0.020049,0.025341,0.0284,0.029824,0.031836,0.033381,0.035451,0.035829,0.039127,0.0406
2018/8/16,0.0206,0.02616,0.028408,0.030056,0.032297,0.033465,0.035607,0.036141,0.039351,0.04075
2018/8/17,0.021159,0.026764,0.028833,0.030662,0.032831,0.033851,0.035748,0.036524,0.039701,0.04225
2018/8/20,0.021642,0.027189,0.029004,0.03064,0.032928,0.034179,0.035892,0.036326,0.039544,0.042138
2018/8/21,0.022086,0.02721,0.029432,0.031576,0.033476,0.034672,0.036054,0.0363,0.039513,0.0421
2018/8/22,0.022102,0.027207,0.029034,0.031171,0.033255,0.034584,0.03585,0.036075,0.039351,0.041998
2018/8/23,0.021759,0.026921,0.028791,0.030817,0.032745,0.034089,0.035751,0.036101,0.039315,0.0419
2018/8/24,0.021728,0.027012,0.02845,0.030586,0.032851,0.03414,0.035697,0.036201,0.039327,0.041825
2018/8/27,0.021421,0.026681,0.028545,0.030817,0.033029,0.034068,0.035875,0.036303,0.039446,0.04195
2018/8/28,0.021477,0.026707,0.02867,0.031091,0.033115,0.034066,0.035939,0.036101,0.039296,0.041851
2018/8/29,0.021451,0.026733,0.028593,0.031084,0.033028,0.034022,0.03594,0.036101,0.039346,0.041951
2018/8/30,0.021427,0.026483,0.028344,0.030769,0.032954,0.033704,0.03568,0.035801,0.039121,0.0418
2018/8/31,0.021205,0.026418,0.028451,0.030718,0.032727,0.033462,0.035711,0.035751,0.039071,0.04175
2018/9/3,0.0213,0.02623,0.028386,0.030961,0.033132,0.033651,0.035911,0.035951,0.039271,0.041951
2018/9/4,0.021401,0.02622,0.028476,0.031179,0.033317,0.033959,0.036149,0.036101,0.039384,0.042026
2018/9/5,0.021407,0.025728,0.02847,0.031136,0.033392,0.034114,0.036198,0.036101,0.039372,0.042001
2018/9/6,0.021318,0.025797,0.028414,0.031103,0.033486,0.034268,0.036247,0.036101,0.039372,0.042001
2018/9/7,0.02133,0.025438,0.028438,0.031106,0.033607,0.034366,0.0363,0.036301,0.039522,0.0421
2018/9/10,0.021274,0.02605,0.028407,0.031211,0.033947,0.034793,0.0366,0.036551,0.039847,0.042501
2018/9/11,0.021321,0.02617,0.028457,0.03136,0.034186,0.03507,0.03675,0.036751,0.039997,0.042601
2018/9/12,0.021506,0.026429,0.028489,0.031291,0.034155,0.035185,0.03675,0.036551,0.039847,0.042501
2018/9/13,0.021461,0.026177,0.028592,0.03116,0.033803,0.035013,0.0366,0.036526,0.03981,0.042451
2018/9/14,0.021334,0.02621,0.028623,0.031122,0.033678,0.034977,0.0365,0.036351,0.039635,0.042275
2018/9/17,0.021042,0.026401,0.028636,0.031016,0.033569,0.034779,0.03645,0.036327,0.039585,0.042201
2018/9/18,0.021222,0.026174,0.028793,0.031017,0.033554,0.034905,0.03655,0.036452,0.039648,0.042201
2018/9/19,0.021061,0.026144,0.030102,0.032262,0.033544,0.035017,0.036677,0.036727,0.039811,0.042251
2018/9/20,0.020526,0.026292,0.030314,0.03252,0.033633,0.035172,0.036856,0.037003,0.039949,0.042251
2018/9/21,0.020734,0.026087,0.030266,0.032473,0.03351,0.035072,0.036654,0.036752,0.039749,0.0421
2018/9/25,0.020893,0.026165,0.030271,0.032338,0.033245,0.034995,0.036608,0.036753,0.039724,0.042051
2018/9/26,0.020916,0.02638,0.03025,0.032177,0.033092,0.034799,0.036476,0.036503,0.039538,0.041926
2018/9/27,0.021243,0.02618,0.030177,0.03206,0.032932,0.034701,0.036203,0.036253,0.039351,0.041801
2018/9/28,0.022195,0.026581,0.030038,0.031896,0.032791,0.034401,0.0362,0.036153,0.039301,0.041801
2018/9/29,0.022225,0.026168,0.0299,0.031684,0.032791,0.034513,0.036199,0.036104,0.039251,0.041751
2018/9/30,0.022235,0.026189,0.029657,0.031402,0.032808,0.034565,0.036201,0.036103,0.03925,0.04175
2018/10/8,0.020648,0.026043,0.029579,0.03143,0.032884,0.034431,0.03625,0.036155,0.039302,0.041801
2018/10/9,0.01874,0.025442,0.029388,0.031284,0.032803,0.034442,0.0362,0.036155,0.039302,0.041801
