日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),自由流通市值(元),PE-TTM市值加权,PE-TTM 分位点,PE-TTM 80%分位点值,PE-TTM 50%分位点值,PE-TTM 20%分位点值
2016/12/23,3307.5991,3955.56,2.76884E+13,2.04711E+13,8.72521E+12,12.9116,0.4401,25.8163,13.5009,10.3894
2016/12/22,3335.672,3989.14,2.7878E+13,2.06141E+13,8.79832E+12,13.0001,0.4517,25.8269,13.5057,10.3894
2016/12/21,3338.536,3992.56,2.78569E+13,2.05897E+13,8.80624E+12,12.9924,0.4504,25.8418,13.5093,10.3894
2016/12/20,3309.0641,3957.31,2.75494E+13,2.03573E+13,8.73019E+12,12.849,0.4364,25.8949,13.5106,10.3894
2016/12/19,3328.9827,3981.14,2.77238E+13,2.04832E+13,8.78355E+12,12.9303,0.4426,25.9626,13.5122,10.3894
2016/12/16,3346.0305,4001.52,2.78117E+13,2.04859E+13,8.83015E+12,12.9713,0.4467,25.979,13.5145,10.3894
2016/12/15,3340.4338,3994.83,2.78039E+13,2.04818E+13,8.81849E+12,12.9676,0.4455,26.0389,13.5201,10.3894
2016/12/14,3378.9453,4040.89,2.8232E+13,2.07835E+13,8.92485E+12,13.1673,0.4644,26.0389,13.5361,10.3894
2016/12/13,3405.0355,4072.09,2.83908E+13,2.09064E+13,8.99044E+12,13.2414,0.4722,26.0389,13.5527,10.3894
2016/12/12,3409.1794,4076.96,2.84623E+13,2.09381E+13,9.00574E+12,13.2747,0.4759,26.0389,13.5583,10.3894
2016/12/9,3493.7004,4178.03,2.90568E+13,2.16716E+13,9.18962E+12,13.5736,0.501,26.0389,13.5588,10.3894
2016/12/8,3470.1426,4149.86,2.87628E+13,2.14692E+13,9.12391E+12,13.4363,0.4895,26.0389,13.5588,10.3894
2016/12/7,3475.7473,4156.56,2.88109E+13,2.14986E+13,9.13684E+12,13.4588,0.4907,26.0389,13.5634,10.3894
2016/12/6,3459.1533,4136.63,2.87024E+13,2.14069E+13,9.09492E+12,13.4094,0.4866,26.0389,13.572,10.3894
2016/12/5,3469.4073,4148.89,2.88188E+13,2.1478E+13,9.12219E+12,13.4638,0.4907,26.0389,13.5767,10.3894
2016/12/2,3528.9547,4220.1,2.92395E+13,2.18087E+13,9.27527E+12,13.6603,0.5076,26.0389,13.5812,10.3894
2016/12/1,3565.036,4263.25,2.94038E+13,2.19461E+13,9.36783E+12,13.7371,0.5113,26.0389,13.5812,10.3894
2016/11/30,3538.001,4230.92,2.91891E+13,2.17813E+13,9.29829E+12,13.6368,0.506,26.0389,13.5812,10.3894
2016/11/29,3564.0404,4262.06,2.95004E+13,2.20153E+13,9.36784E+12,13.7822,0.5154,26.0389,13.5812,10.3894
2016/11/28,3535.0807,4227.43,2.92708E+13,2.18194E+13,9.2919E+12,13.675,0.508,26.0389,13.5812,10.3894
2016/11/25,3521.2984,4210.87,2.90991E+13,2.16807E+13,9.25625E+12,13.5947,0.5014,26.0389,13.5812,10.3894
2016/11/24,3488.7402,4171.94,2.88186E+13,2.14783E+13,9.17102E+12,13.4637,0.4903,26.0389,13.5812,10.3894
2016/11/23,3474.7289,4155.18,2.87585E+13,2.14265E+13,9.1356E+12,13.4356,0.4887,26.0389,13.5867,10.3894
2016/11/22,3468.3637,4147.57,2.87313E+13,2.14036E+13,9.1162E+12,13.4229,0.4879,26.0389,13.5885,10.3894
2016/11/21,3441.1106,4114.98,2.84635E+13,2.12E+13,9.04562E+12,13.2978,0.478,26.0389,13.5932,10.3894
2016/11/18,3417.4554,4086.7,2.82111E+13,2.10122E+13,8.98465E+12,13.1799,0.4657,26.0389,13.6006,10.3894
2016/11/17,3436.535,4109.51,2.83682E+13,2.11214E+13,9.03564E+12,13.2533,0.4722,26.0389,13.6086,10.3894
2016/11/16,3429.5921,4101.21,2.8325E+13,2.10779E+13,9.01858E+12,13.2368,0.4706,26.0389,13.6137,10.3894
2016/11/15,3429.8697,4101.54,2.83268E+13,2.10796E+13,9.01939E+12,13.2376,0.4706,26.0389,13.6146,10.3894
2016/11/14,3430.2482,4101.99,2.83752E+13,2.11111E+13,9.02023E+12,13.2602,0.4722,26.0389,13.6156,10.3894
2016/11/11,3417.2211,4086.41,2.82401E+13,2.10131E+13,8.98464E+12,13.1971,0.4673,26.0389,13.6198,10.3894
2016/11/10,3390.6119,4054.59,2.80232E+13,2.08526E+13,8.91395E+12,13.0957,0.457,26.0389,13.6284,10.3894
2016/11/9,3353.0547,4009.68,2.77101E+13,2.06209E+13,8.81548E+12,12.9494,0.4439,26.0389,13.6337,10.3894
2016/11/8,3371.1177,4031.28,2.78797E+13,2.07451E+13,8.86496E+12,13.0287,0.4504,26.0389,13.6353,10.3894
2016/11/7,3356.5916,4013.81,2.77538E+13,2.06549E+13,8.82509E+12,12.9703,0.4451,26.0389,13.6385,10.3894
2016/11/4,3354.1749,4010.92,2.77144E+13,2.06192E+13,8.81869E+12,12.9519,0.4439,26.0389,13.6428,10.3894
2016/11/3,3365.085,4023.97,2.78021E+13,2.06728E+13,8.8492E+12,12.9929,0.4476,26.0389,13.6514,10.3894
2016/11/2,3333.3524,3985.95,2.75675E+13,2.04934E+13,8.76638E+12,12.8832,0.4381,26.0389,13.664,10.3894
2016/11/1,3359.0515,4016.68,2.77807E+13,2.0654E+13,8.83345E+12,12.9829,0.4463,26.0389,13.6725,10.3894
2016/10/31,3336.2778,3989.45,2.76296E+13,2.0548E+13,8.77325E+12,12.9123,0.4393,26.0389,13.6793,10.3894
2016/10/28,3340.1262,3994.05,2.76707E+13,2.05769E+13,8.745E+12,13.0777,0.4513,26.0389,13.6855,10.3894
2016/10/27,3345.695,4000.71,2.7685E+13,2.05945E+13,8.7267E+12,13.1779,0.4611,26.0389,13.6896,10.3894
2016/10/26,3354.8003,4011.6,2.77635E+13,2.06546E+13,8.74586E+12,13.2246,0.4644,26.0389,13.6995,10.3894
2016/10/25,3367.4547,4026.73,2.78988E+13,2.07515E+13,8.78024E+12,13.2844,0.4698,26.0389,13.7123,10.3894
2016/10/24,3367.5778,4026.86,2.79106E+13,2.07625E+13,8.77911E+12,13.3252,0.4718,26.0389,13.7181,10.3894
2016/10/21,3327.74,3979.23,2.75694E+13,2.05136E+13,8.67391E+12,13.1544,0.4591,26.0389,13.7293,10.3894
2016/10/20,3318.6044,3968.3,2.74669E+13,2.03939E+13,8.64968E+12,13.1257,0.4558,26.0389,13.7408,10.3894
2016/10/19,3316.2407,3965.37,2.74577E+13,2.03858E+13,8.64312E+12,13.1212,0.4554,26.0389,13.7424,10.3894
2016/10/18,3321.3324,3971.46,2.74785E+13,2.03998E+13,8.65706E+12,13.1397,0.4566,26.0389,13.7454,10.3894
2016/10/17,3277.8787,3919.5,2.71273E+13,2.0135E+13,8.54228E+12,12.9734,0.4447,26.0389,13.7496,10.3894
2016/10/14,3305.8481,3952.94,2.73184E+13,2.02876E+13,8.61635E+12,13.0648,0.45,26.0389,13.7552,10.3894
2016/10/13,3302.6455,3949.11,2.72747E+13,2.02516E+13,8.60897E+12,13.0439,0.4492,26.0389,13.7596,10.3894
2016/10/12,3300.0099,3945.96,2.7263E+13,2.02436E+13,8.60288E+12,13.038,0.4484,26.0389,13.769,10.3894
2016/10/11,3306.5573,3953.79,2.73217E+13,2.02929E+13,8.62065E+12,13.0704,0.4492,26.0389,13.7777,10.3894
2016/10/10,3293.8689,3938.62,2.72316E+13,2.02182E+13,8.58791E+12,13.0278,0.4471,26.0389,13.7784,10.3894
2016/9/30,3253.2848,3890.09,2.69005E+13,1.9972E+13,8.4816E+12,12.8724,0.4377,26.0389,13.7799,10.3894
2016/9/29,3244.3874,3879.34,2.68508E+13,1.993E+13,8.44594E+12,12.8486,0.436,26.0389,13.7822,10.3894
2016/9/28,3230.8904,3863.01,2.67352E+13,1.98436E+13,8.41095E+12,12.7933,0.4315,26.0389,13.7854,10.3894
2016/9/27,3240.7546,3874.8,2.68313E+13,1.9911E+13,8.4383E+12,12.8393,0.4348,26.0389,13.7875,10.3894
2016/9/26,3220.2838,3850.33,2.66733E+13,1.97936E+13,8.38482E+12,12.7637,0.4282,26.0389,13.7899,10.3894
2016/9/23,3275.6665,3915,2.70903E+13,2.01094E+13,8.5273E+12,12.9632,0.4414,26.0389,13.7937,10.3894
2016/9/22,3291.1211,3933.47,2.71662E+13,2.01695E+13,8.5657E+12,12.9996,0.4434,26.0389,13.7962,10.3894
2016/9/21,3266.6363,3904.21,2.69843E+13,2.00319E+13,8.50311E+12,12.9125,0.4373,26.0389,13.7986,10.3894
2016/9/20,3257.4034,3892.68,2.69244E+13,1.99894E+13,8.4791E+12,12.8839,0.436,26.0389,13.801,10.3894
2016/9/19,3263.1242,3899.52,2.69729E+13,2.00232E+13,8.49436E+12,12.9071,0.4364,26.0389,13.8049,10.3894
2016/9/14,3238.7299,3870.36,2.67978E+13,1.98261E+13,8.43033E+12,12.8233,0.4328,25.979,13.8171,10.3906
2016/9/13,3260.333,3896.18,2.69999E+13,1.99737E+13,8.48695E+12,12.92,0.4365,25.979,13.8185,10.3906
2016/9/12,3262.6043,3898.89,2.70416E+13,2.00032E+13,8.493E+12,12.9399,0.4377,25.979,13.8262,10.3906
2016/9/9,3318.044,3965.15,2.74795E+13,2.03197E+13,8.63825E+12,13.1495,0.4492,25.979,13.8372,10.3906
2016/9/8,3339.564,3990.86,2.76242E+13,2.04328E+13,8.69396E+12,13.2187,0.4533,25.979,13.8427,10.3906
2016/9/7,3340.8172,3992.36,2.7631E+13,2.04346E+13,8.69709E+12,13.222,0.4533,25.979,13.8441,10.3906
2016/9/6,3342.6259,3994.52,2.76435E+13,2.04351E+13,8.70038E+12,13.2279,0.4533,25.979,13.8447,10.3906
2016/9/5,3319.6803,3967.1,2.75355E+13,2.03479E+13,8.64363E+12,13.1754,0.4501,25.979,13.8494,10.3906
2016/9/2,3314.1142,3959.49,2.7493E+13,2.03255E+13,8.62882E+12,13.1551,0.4497,25.979,13.8549,10.3906
2016/9/1,3301.5767,3944.51,2.74327E+13,2.02773E+13,8.60437E+12,13.1196,0.4464,25.979,13.8602,10.3906
2016/8/31,3327.7938,3975.84,2.7606E+13,2.04093E+13,8.67205E+12,13.2025,0.4513,25.979,13.8657,10.3906
2016/8/30,3311.9872,3956.82,2.74882E+13,2.03199E+13,8.59852E+12,13.1302,0.4472,25.979,13.8713,10.3906
2016/8/29,3307.7812,3951.8,2.74217E+13,2.02687E+13,8.5803E+12,12.982,0.4398,25.979,13.8821,10.3906
2016/8/26,3307.0902,3950.97,2.74292E+13,2.02702E+13,8.55785E+12,12.8244,0.4328,25.979,13.8944,10.3906
2016/8/25,3308.9721,3952.93,2.7454E+13,2.02902E+13,8.55576E+12,12.7133,0.4221,25.979,13.9086,10.3906
2016/8/24,3329.8631,3977.88,2.75983E+13,2.03972E+13,8.60583E+12,12.7392,0.4254,25.979,13.9215,10.3906
2016/8/23,3341.8298,3991.12,2.7677E+13,2.04534E+13,8.63397E+12,12.7861,0.4291,25.979,13.9271,10.3906
2016/8/22,3336.7949,3984.87,2.76237E+13,2.04208E+13,8.56983E+12,12.7155,0.4221,25.979,13.9292,10.3906
2016/8/19,3365.0197,4018.57,2.77928E+13,2.05144E+13,8.64143E+12,12.77,0.4275,25.979,13.9345,10.3906
2016/8/18,3364.4851,4016.11,2.77691E+13,2.0493E+13,8.63976E+12,12.7661,0.4266,25.979,13.9406,10.3906
2016/8/17,3373.0476,4026.14,2.78288E+13,2.05402E+13,8.66362E+12,12.8151,0.4287,25.979,13.9445,10.3906
2016/8/16,3378.2451,4032.35,2.78686E+13,2.05719E+13,8.67728E+12,12.8354,0.4299,25.979,13.9495,10.3906
2016/8/15,3393.4239,4050.47,2.80933E+13,2.07228E+13,8.70311E+12,12.9302,0.4332,25.979,13.9581,10.3906
2016/8/12,3294.2337,3932.07,2.73525E+13,2.01746E+13,8.44767E+12,12.5895,0.4168,25.979,13.965,10.3906
2016/8/11,3233.3604,3858.45,2.68447E+13,1.98123E+13,8.28796E+12,12.3559,0.4016,25.979,13.9734,10.3906
2016/8/10,3243.3409,3868.96,2.68539E+13,1.9833E+13,8.31852E+12,12.363,0.4016,25.979,13.982,10.3906
2016/8/9,3256.9813,3885.06,2.69363E+13,1.98941E+13,8.35165E+12,12.3947,0.4032,25.979,13.9859,10.3906
2016/8/8,3234.1833,3857.86,2.67641E+13,1.97665E+13,8.29274E+12,12.3149,0.3995,25.979,13.992,10.3906
2016/8/5,3205.1101,3823.19,2.65368E+13,1.9605E+13,8.22035E+12,12.2103,0.3925,25.979,13.997,10.3906
2016/8/4,3201.2888,3817.28,2.65299E+13,1.95963E+13,8.20957E+12,12.2072,0.3921,25.979,14.0042,10.3906
2016/8/3,3193.5073,3808,2.65089E+13,1.95721E+13,8.19047E+12,12.1988,0.3913,25.979,14.0178,10.3906
2016/8/2,3189.0529,3802.69,2.65099E+13,1.9565E+13,8.18045E+12,12.1898,0.3905,25.979,14.0274,10.3906
2016/8/1,3176.8091,3788.09,2.64185E+13,1.94949E+13,8.14746E+12,12.1461,0.3876,25.979,14.0337,10.3906
2016/7/29,3203.9304,3820.43,2.65513E+13,1.9609E+13,8.21449E+12,12.2057,0.3905,25.979,14.0432,10.3906
2016/7/28,3221.1365,3838.23,2.66412E+13,1.96887E+13,8.25679E+12,12.2462,0.3925,25.979,14.0531,10.3906
2016/7/27,3218.243,3834.76,2.66458E+13,1.96843E+13,8.25393E+12,12.2483,0.3925,25.979,14.0588,10.3906
2016/7/26,3269.5882,3895.39,2.69912E+13,1.99233E+13,8.38103E+12,12.4067,0.3999,25.979,14.0639,10.3906
2016/7/25,3230.885,3848.99,2.66944E+13,1.97007E+13,8.28368E+12,12.2702,0.3933,25.979,14.0688,10.3906
2016/7/22,3225.1621,3841.05,2.66652E+13,1.9684E+13,8.2708E+12,12.2547,0.3929,25.979,14.0725,10.3906
2016/7/21,3252.5227,3873.09,2.68754E+13,1.98338E+13,8.34011E+12,12.3512,0.3962,25.979,14.0769,10.3906
2016/7/20,3237.6051,3855.23,2.67751E+13,1.97544E+13,8.30059E+12,12.3052,0.395,25.979,14.0798,10.3906
2016/7/19,3248.2341,3867.63,2.68844E+13,1.98243E+13,8.32815E+12,12.3551,0.3958,25.979,14.0827,10.3906
2016/7/18,3262.0222,3882.27,2.70191E+13,1.99257E+13,8.3627E+12,12.4171,0.3979,25.979,14.0868,10.3906
2016/7/15,3276.2775,3899.08,2.70832E+13,1.99781E+13,8.39633E+12,12.4465,0.3995,25.979,14.0908,10.3906
2016/7/14,3276.7637,3897.19,2.70464E+13,1.99594E+13,8.39771E+12,12.4296,0.3987,25.979,14.095,10.3906
2016/7/13,3282.8681,3904.27,2.71426E+13,2.00165E+13,8.41313E+12,12.4738,0.4007,25.979,14.0994,10.3906
2016/7/12,3273.1823,3884.74,2.70328E+13,1.99519E+13,8.38931E+12,12.4234,0.3983,25.979,14.1104,10.3906
2016/7/11,3203.3298,3801.35,2.6452E+13,1.95416E+13,8.21219E+12,12.1564,0.3876,25.979,14.1378,10.3906
2016/7/8,3192.2804,3787.05,2.63556E+13,1.9471E+13,8.18187E+12,12.1121,0.3831,25.979,14.1564,10.3906
2016/7/7,3209.9542,3801.65,2.66075E+13,1.96693E+13,8.2272E+12,12.2279,0.3905,25.979,14.1618,10.3906
2016/7/6,3216.8035,3802.36,2.66525E+13,1.97146E+13,8.23778E+12,12.2486,0.3913,25.979,14.1683,10.3906
2016/7/5,3207.3827,3789.89,2.65965E+13,1.96635E+13,8.21574E+12,12.2228,0.3901,25.979,14.1735,10.3906
2016/7/4,3204.6962,3784.63,2.65325E+13,1.96121E+13,8.2101E+12,12.1934,0.3892,25.979,14.1893,10.3906
2016/7/1,3154.2003,3724.72,2.60998E+13,1.92873E+13,8.10364E+12,12.0068,0.3753,25.979,14.2158,10.3906
2016/6/30,3153.921,3722.89,2.60791E+13,1.92639E+13,8.10055E+12,11.9973,0.3744,25.979,14.2415,10.3906
2016/6/29,3151.3898,3718.29,2.61084E+13,1.92042E+13,8.07353E+12,12.0108,0.3757,25.979,14.2745,10.3906
2016/6/28,3136.4013,3700.45,2.59812E+13,1.91033E+13,8.034E+12,11.9523,0.3699,25.979,14.3001,10.3906
2016/6/27,3120.5443,3680.51,2.5857E+13,1.9026E+13,7.99391E+12,11.8951,0.3646,25.979,14.3153,10.3906
2016/6/24,3077.1554,3629.04,2.55537E+13,1.8749E+13,7.8852E+12,11.7556,0.351,25.979,14.3298,10.3906
2016/6/23,3117.3168,3671.44,2.59059E+13,1.9002E+13,7.98685E+12,11.9176,0.3658,25.979,14.3357,10.3906
2016/6/22,3133.9611,3688,2.60023E+13,1.90786E+13,8.02439E+12,11.962,0.3699,25.979,14.3393,10.3906
2016/6/21,3106.3175,3654.86,2.57854E+13,1.89264E+13,7.95542E+12,11.8622,0.36,25.979,14.3432,10.3906
2016/6/20,3112.6744,3662.34,2.58155E+13,1.89527E+13,7.97083E+12,11.876,0.3621,25.979,14.3492,10.3906
2016/6/17,3110.3572,3659.22,2.57791E+13,1.89341E+13,7.9646E+12,11.8593,0.3596,25.979,14.3569,10.3906
2016/6/16,3094.6748,3638.97,2.56699E+13,1.88538E+13,7.92514E+12,11.8091,0.3555,25.979,14.3622,10.3906
2016/6/15,3116.3682,3662.01,2.58427E+13,1.89812E+13,7.97756E+12,11.8885,0.3621,25.979,14.367,10.3906
2016/6/14,3075.9834,3614.29,2.55962E+13,1.87847E+13,7.87731E+12,11.7752,0.3518,25.979,14.3746,10.3906
2016/6/13,3066.3413,3602.83,2.55118E+13,1.87261E+13,7.85279E+12,11.7372,0.349,25.979,14.3796,10.3906
2016/6/8,3163.9864,3717.44,2.59816E+13,1.93162E+13,8.05886E+12,11.997,0.3688,25.979,14.4251,10.3906
2016/6/7,3177.0536,3730.55,2.60737E+13,1.93766E+13,8.09235E+12,12.0397,0.3717,25.979,14.4434,10.3906
2016/6/6,3178.7883,3732.14,2.60734E+13,1.93792E+13,8.09445E+12,12.0396,0.3713,25.979,14.4588,10.3906
2016/6/3,3189.3255,3740.9,2.61076E+13,1.94389E+13,8.09855E+12,12.0567,0.3717,25.979,14.4724,10.3906
2016/6/2,3167.0997,3714.46,2.59537E+13,1.93121E+13,8.04453E+12,11.986,0.368,25.979,14.4922,10.3906
2016/6/1,3160.547,3706.66,2.59132E+13,1.92784E+13,8.02747E+12,11.9673,0.3671,25.979,14.5034,10.3906
2016/5/31,3169.5598,3717.2,2.59906E+13,1.93363E+13,8.05129E+12,12.0031,0.368,25.979,14.512,10.3906
2016/5/30,3066.7095,3595.66,2.5225E+13,1.87613E+13,7.78815E+12,11.6495,0.3372,25.979,14.5218,10.3906
2016/5/27,3062.4993,3590.55,2.51612E+13,1.87177E+13,7.77691E+12,11.6216,0.3318,25.979,14.5304,10.3906
2016/5/26,3064.2111,3592.55,2.51737E+13,1.87258E+13,7.78105E+12,11.6274,0.3331,25.979,14.535,10.3906
2016/5/25,3059.2259,3586.7,2.51208E+13,1.86876E+13,7.76661E+12,11.6013,0.3253,25.979,14.5561,10.3906
2016/5/24,3063.5556,3591.49,2.51595E+13,1.86973E+13,7.77505E+12,11.6192,0.3302,25.979,14.5766,10.3906
2016/5/23,3087.2225,3619.16,2.53063E+13,1.88085E+13,7.83401E+12,11.6869,0.34,25.979,14.5792,10.3906
2016/5/20,3078.2183,3607.65,2.5225E+13,1.87478E+13,7.81179E+12,11.6494,0.3351,25.979,14.609,10.3906
2016/5/19,3062.5002,3589.21,2.511E+13,1.86565E+13,7.77115E+12,11.5963,0.3248,25.979,14.6411,10.3906
2016/5/18,3068.0358,3595.43,2.51609E+13,1.86983E+13,7.78253E+12,11.6149,0.3273,25.979,14.653,10.3906
2016/5/17,3086.0249,3615.72,2.52969E+13,1.87997E+13,7.82558E+12,11.6788,0.3372,25.979,14.6618,10.3906
2016/5/16,3095.3085,3625.42,2.53375E+13,1.88344E+13,7.84828E+12,11.7006,0.34,25.979,14.6686,10.3906
2016/5/13,3074.9351,3601.41,2.52016E+13,1.86917E+13,7.79777E+12,11.6379,0.3326,25.979,14.6874,10.3906
2016/5/12,3090.1372,3619.21,2.52947E+13,1.87622E+13,7.83515E+12,11.6809,0.3368,25.979,14.7048,10.3906
2016/5/11,3082.8086,3610.6,2.52626E+13,1.87387E+13,7.81466E+12,11.6661,0.3355,25.979,14.7112,10.3906
2016/5/10,3069.1124,3594.5,2.51431E+13,1.86463E+13,7.78159E+12,11.6078,0.3257,25.979,14.7162,10.3906
2016/5/9,3065.6154,3590.4,2.51085E+13,1.86289E+13,7.77408E+12,11.5918,0.3236,25.979,14.7196,10.3906
2016/5/6,3130.3544,3666.22,2.56408E+13,1.90317E+13,7.93885E+12,11.8376,0.3499,25.979,14.731,10.3906
2016/5/5,3213.9199,3761.64,2.62586E+13,1.95E+13,8.14878E+12,12.1228,0.3681,25.979,14.7418,10.3906
2016/5/4,3209.4614,3756.43,2.62211E+13,1.94789E+13,8.13722E+12,12.1055,0.3658,25.979,14.7459,10.3906
2016/5/3,3213.5397,3761.07,2.62685E+13,1.95147E+13,8.14858E+12,12.1274,0.3688,26.0389,14.7499,10.3894
2016/4/29,3156.7451,3694.46,2.58698E+13,1.92079E+13,7.96979E+12,11.9342,0.3575,26.0389,14.7608,10.3894
2016/4/28,3160.5809,3698.28,2.5934E+13,1.92569E+13,7.94055E+12,11.8048,0.348,26.0389,14.775,10.3894
2016/4/27,3165.9156,3703.97,2.59584E+13,1.92725E+13,7.90451E+12,11.7937,0.3476,26.0389,14.782,10.3894
2016/4/26,3179.1605,3719.11,2.6064E+13,1.93488E+13,7.92592E+12,11.8589,0.3505,26.0389,14.7881,10.3894
2016/4/25,3162.0331,3699.01,2.59563E+13,1.92401E+13,7.88095E+12,11.7647,0.3447,26.0389,14.7906,10.3894
2016/4/22,3174.9012,3714.03,2.60559E+13,1.93152E+13,7.90603E+12,11.793,0.3468,26.0389,14.798,10.3894
2016/4/21,3160.6033,3697.04,2.59836E+13,1.92594E+13,7.86748E+12,11.758,0.3443,26.0389,14.8071,10.3894
2016/4/20,3181.0264,3720.93,2.61324E+13,1.93732E+13,7.908E+12,11.8319,0.348,26.0389,14.8268,10.3894
2016/4/19,3238.3029,3787.93,2.65466E+13,1.96735E+13,8.04902E+12,12.0077,0.3587,26.0389,14.8468,10.3894
2016/4/18,3228.4531,3776.37,2.64875E+13,1.96273E+13,8.02687E+12,11.9929,0.3579,26.0389,14.8539,10.3894
2016/4/15,3272.2053,3827.5,2.68334E+13,1.98855E+13,8.12086E+12,12.1388,0.3653,26.0389,14.8634,10.3894
2016/4/14,3275.8321,3831.64,2.68903E+13,1.99232E+13,8.12514E+12,12.1653,0.3665,26.0389,14.8722,10.3894
2016/4/13,3261.3831,3814.74,2.68105E+13,1.98663E+13,8.08934E+12,12.1273,0.3645,26.0389,14.8776,10.3894
2016/4/12,3218.4497,3764.52,2.63709E+13,1.95906E+13,7.9826E+12,11.9296,0.3538,26.0389,14.8818,10.3894
2016/4/11,3230.0957,3777.96,2.64438E+13,1.9643E+13,8.0112E+12,11.9539,0.3554,26.0389,14.8965,10.3894
2016/4/8,3185.7258,3726.06,2.60908E+13,1.93815E+13,7.89936E+12,11.7833,0.3451,26.0389,14.9129,10.3894
2016/4/7,3209.2902,3753.62,2.62835E+13,1.95231E+13,7.95444E+12,11.8702,0.3488,26.0389,14.9312,10.3894
2016/4/6,3257.5276,3810.02,2.66552E+13,1.97996E+13,8.17802E+12,12.0436,0.3579,26.0389,14.945,10.3894
2016/4/5,3264.4858,3818.16,2.67268E+13,1.98431E+13,8.19624E+12,12.0767,0.3591,26.0389,14.9458,10.3894
2016/4/1,3221.8948,3768.35,2.64405E+13,1.96297E+13,8.09183E+12,11.9503,0.354,26.0389,14.9479,10.3894
2016/3/31,3218.0879,3763.82,2.63805E+13,1.95837E+13,8.07686E+12,11.925,0.3524,26.0389,14.9532,10.3894
2016/3/30,3216.2753,3761.7,2.63879E+13,1.95762E+13,8.07144E+12,11.8755,0.3495,26.0389,14.9562,10.3894
2016/3/29,3135.4098,3667.12,2.57448E+13,1.91006E+13,7.86767E+12,11.6585,0.3347,26.0389,14.9579,10.3894
2016/3/28,3169.7283,3707.26,2.60032E+13,1.92973E+13,7.95074E+12,11.7802,0.3442,26.0389,14.9695,10.3894
2016/3/25,3197.8169,3740.11,2.61916E+13,1.94285E+13,8.01482E+12,11.8752,0.3483,26.0389,14.9821,10.3894
2016/3/24,3181.8507,3721.44,2.60709E+13,1.93291E+13,7.97859E+12,11.7752,0.3438,26.0389,14.9897,10.3894
2016/3/23,3236.0924,3784.88,2.65039E+13,1.96467E+13,8.11378E+12,11.899,0.3491,26.0389,14.9913,10.3894
2016/3/22,3225.7903,3772.83,2.64368E+13,1.95539E+13,8.08839E+12,11.8568,0.3466,26.0389,14.9953,10.3894
2016/3/21,3249.4372,3800.48,2.66426E+13,1.96975E+13,8.14856E+12,11.9501,0.3503,26.0389,15.0154,10.3894
2016/3/18,3171.963,3709.87,2.61353E+13,1.93327E+13,7.95296E+12,11.7317,0.3413,26.0389,15.0283,10.3894
2016/3/17,3124.2039,3654.01,2.58192E+13,1.91064E+13,7.83484E+12,11.6529,0.3343,26.0389,15.0399,10.3894
2016/3/16,3090.0328,3614.05,2.56204E+13,1.89703E+13,7.75331E+12,11.5716,0.3211,26.0389,15.0441,10.3894
2016/3/15,3074.7796,3596.21,2.54578E+13,1.88417E+13,7.70505E+12,11.4899,0.3129,26.0389,15.0464,10.3894
2016/3/14,3065.6904,3585.58,2.53865E+13,1.87853E+13,7.68109E+12,11.4579,0.3096,26.0389,15.0535,10.3894
2016/3/11,3018.2844,3530.13,2.50567E+13,1.85546E+13,7.56647E+12,11.312,0.2973,26.0389,15.0558,10.3894
2016/3/10,3013.1457,3524.12,2.49728E+13,1.85015E+13,7.55944E+12,11.2805,0.2919,26.0389,15.0558,10.3894
2016/3/9,3071.907,3592.85,2.54553E+13,1.88688E+13,7.70483E+12,11.5005,0.3125,26.0389,15.0558,10.3894
2016/3/8,3107.6727,3634.68,2.56836E+13,1.90344E+13,7.7915E+12,11.6036,0.3228,26.0389,15.0558,10.3894
2016/3/7,3104.8397,3631.36,2.56679E+13,1.90183E+13,7.78494E+12,11.5958,0.322,26.0389,15.0599,10.3894
2016/3/4,3093.8895,3618.56,2.56222E+13,1.89837E+13,7.75965E+12,11.5758,0.3191,26.0389,15.061,10.3894
2016/3/3,3058.4219,3577.08,2.51892E+13,1.86627E+13,7.66761E+12,11.3802,0.3018,26.0389,15.0686,10.3894
2016/3/2,3051.3327,3568.78,2.51204E+13,1.85996E+13,7.64928E+12,11.3491,0.2985,26.0389,15.0789,10.3894
2016/3/1,2930.6937,3427.69,2.41824E+13,1.79046E+13,7.35277E+12,10.9251,0.2438,26.0389,15.0796,10.3894
2016/2/29,2877.4666,3365.43,2.37939E+13,1.76268E+13,7.22109E+12,10.7533,0.2307,26.0389,15.0799,10.3894
2016/2/26,2948.0306,3447.96,2.42606E+13,1.7959E+13,7.39245E+12,10.968,0.2508,26.0389,15.0881,10.3894
2016/2/25,2918.7501,3412.8,2.3985E+13,1.77495E+13,7.31964E+12,10.8434,0.2357,26.0389,15.0888,10.3894
2016/2/24,3109.5454,3635.89,2.5441E+13,1.88117E+13,7.78828E+12,11.5016,0.3106,26.0389,15.0908,10.3894
2016/2/23,3089.3632,3612.29,2.52784E+13,1.86622E+13,7.73831E+12,11.4281,0.304,26.0389,15.0932,10.3894
2016/2/22,3118.8675,3646.79,2.55215E+13,1.88354E+13,7.8127E+12,11.538,0.3126,26.0389,15.0989,10.3894
2016/2/19,3051.585,3568.12,2.4936E+13,1.8413E+13,7.64647E+12,11.272,0.2899,26.0389,15.1073,10.3894
