日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),自由流通市值(元),股息率市值加权
2020-01-08,4112.32,5247.81,39074164176339.2,29277491317292,13369561475690.664,0.025
2020-01-07,4160.23,5308.94,39545073314818.09,29603595176318,13527591059226.47,0.0247
2020-01-06,4129.3,5269.47,39309633141886.99,29418993554052,13428927159807.947,0.0248
2020-01-03,4144.96,5289.47,39426204779464.89,29477391437397,13478118873240.725,0.0247
2020-01-02,4152.24,5298.75,39468735954794.72,29520142779884,13498200249852.662,0.0247
2019-12-31,4096.58,5227.73,38978594115146.3,29170766195550,13313893394241.219,0.025
2019-12-30,4081.63,5208.65,38869124628773.7,29084115039903,13255553963618.86,0.0251
2019-12-27,4022.03,5132.59,38381661255928.41,28696188160280,13065490703981.508,0.0254
2019-12-26,4025.99,5137.64,38387946435363.08,28653228786582,13082219806991.584,0.0254
2019-12-25,3990.87,5092.82,38054019876195.11,28410345851895,12965868415997.043,0.0256
2019-12-24,3992.96,5095.49,38082334866638.695,28441358944366,12973222520342.38,0.0256
2019-12-23,3967.1,5062.49,37882369214515.69,28255137791345,12887323637979.293,0.0257
2019-12-20,4017.25,5126.49,38383638608422.8,28594758438737,13047568488299.56,0.0254
2019-12-19,4027.15,5139.12,38464190767219.12,28663369946047,13080485074569.334,0.0254
2019-12-18,4032.78,5146.3,38495971217053.695,28674651874978,13101061749447.56,0.0253
2019-12-17,4041.8,5157.72,38554316334299.016,28731197305468,13126450018640.14,0.0253
2019-12-16,3987.55,5088.49,38061856733586.59,28362563205397,12951470864186.998,0.0256
2019-12-13,3968.22,5063.83,37405956525168.99,28230405960369,12836819708655.398,0.0261
2019-12-12,3891.02,4965.05,36681823475167.12,27708391451041,12586846309505.678,0.0266
2019-12-11,3902.75,4980.01,36767535932756,27794532537067,12620747922422.479,0.0265
2019-12-10,3900.38,4977,36680217333091.086,27740976133667,12608968682843.443,0.0266
2019-12-09,3895.45,4970.7,36685719026225.91,27730282070707,12594837497152.457,0.0266
2019-12-06,3902.39,4979.44,36725585248658.5,27747184930055,12617381958914.113,0.0266
2019-12-05,3879.36,4950.07,36571073176859.4,27604383839227,12544500099461.434,0.0267
2019-12-04,3849.82,4912.37,36314218445191.88,27412053665711,12448773871112.3,0.0269
2019-12-03,3851.09,4913.99,36390219654594.21,27453813851293,12453731795891.006,0.0268
2019-12-02,3836.06,4894.81,36285622620997.305,27382922475504,12404006783031.941,0.0269
2019-11-29,3828.67,4885.38,36230428794694.91,27349515378533,12378175567539.426,0.0269
2019-11-28,3862.3,4928.3,36510390566504.01,27582791195315,12486475971237.117,0.0267
2019-11-27,3875.62,4945.29,36678250182955.39,27696169440833,12528416471334.06,0.0266
2019-11-26,3891.65,4965.75,36796828101746.98,27785630050779,12577415007458.46,0.0265
2019-11-25,3878.21,4948.59,36682775349398.89,27691034796164,12536474136530.89,0.0266
2019-11-22,3849.99,4912.59,36364015834770.56,27442119163521,12447549808682.467,0.0268
2019-11-21,3889.6,4963.12,36653421608465.59,27688060085310,12573523501336.13,0.0266
2019-11-20,3907.86,4986.43,36788935568900.914,27803686375916,12631209519330.146,0.0265
2019-11-19,3947.04,5036.42,37126537556903.72,28035269670997,12760638779431.945,0.0263
2019-11-18,3907.93,4986.17,36839600338860.21,27811130297749,12635260010050.295,0.0265
2019-11-15,3877.09,4946.82,36589754901555.59,27503425074163,12534571003914.719,0.0267
2019-11-14,3905.86,4983.52,36804380770924.7,27662331331380,12622751060329.46,0.0265
2019-11-13,3899.98,4976.03,36800883879584.83,27654390609653,12603509555716.85,0.0265
2019-11-12,3903.69,4980.76,36919161404261.12,27711957644550,12615302887355.13,0.0264
2019-11-11,3902.98,4979.77,36872925763262.91,27690191884669,12614464116593.934,0.0265
2019-11-08,3973.01,5069.12,37493981404985,28154950901571,12838385287355.277,0.026
2019-11-07,3991.87,5093.19,37707141403420.12,28303331423372,12902209461293.02,0.0259
2019-11-06,3984.88,5084.27,37711053171998.29,28293993304811,12879372176916.365,0.0259
2019-11-05,4002.81,5107.15,37818108002164.4,28389462987363,12933335344018.832,0.0258
2019-11-04,3978.12,5075.65,37579860195032.32,28220560841660,12855111502725.79,0.026
2019-11-01,3952.39,5042.81,37338730142327.01,28044976700143,12766502551559.135,0.0261
2019-10-31,3886.75,4959.07,36890485491478.59,27680786496925,12555107585690.738,0.0265
2019-10-30,3891.23,4964.78,36965472735569.89,27715298944533,12511672829991.986,0.0264
2019-10-29,3910.23,4989.02,37069435248480.52,27807139300723,12484304485784.932,0.0263
2019-10-28,3926.59,5009.89,37282582339290.29,27936571067073,12519838604655.873,0.0261
2019-10-25,3896.79,4971.88,37073521447698.73,27736120180496,12419341281484.43,0.0263
2019-10-24,3870.67,4938.25,36868553378547.3,27557442609436,12314979357901.4,0.0264
2019-10-23,3871.08,4938.78,36857008986381.12,27555685630680,12310348054436.018,0.0264
2019-10-22,3895.88,4970.41,36998447613945.59,27679419727657,12386295693920.95,0.0263
2019-10-21,3880.84,4951.22,36884199253870.195,27591091198738,12319467572126.1,0.0264
2019-10-18,3869.38,4936.54,36693154379506.91,27442162540559,12284471194449.69,0.0266
2019-10-17,3925.22,5007.79,37155515674318.695,27795907950098,12462643325502.277,0.0262
2019-10-16,3922.69,5004.55,37127678409715.38,27740081092347,12453217223963.547,0.0262
2019-10-15,3936.25,5021.86,37258092741903.11,27829582935058,12492718456849.65,0.0262
2019-10-14,3953.24,5043.53,37396062540124.09,27909005600607,12548432645644.24,0.0261
2019-10-11,3911.73,4990.57,36989676126985.305,27621564227718,12416851231084.516,0.0263
2019-10-10,3874.64,4942.81,36602905747423.51,27341518331929,12294387916414.03,0.0266
2019-10-09,3843.24,4902.76,36371016481325.51,27176058013833,12197931640710.13,0.0268
2019-10-08,3837.68,4895.67,36270820776454.9,27127197007875,12175276264137.816,0.0269
2019-09-30,3814.53,4866.13,36092265078778.91,26972593499639,12106103368251.371,0.027
2019-09-27,3852.65,4914.77,36413634969685.79,27173832925135,12213946795812.766,0.0268
2019-09-26,3841.14,4900.08,36356683949406.28,27138241112143,12177811963568.547,0.0268
2019-09-25,3870.98,4938.05,36541528154314.61,27262379123283,12265404329671.32,0.0267
2019-09-24,3901.08,4976.44,36817025457448.31,27532480814004,12360693321492.19,0.0265
2019-09-23,3890.66,4962.88,36750554434612.22,27472537152940,12327429492204.154,0.0265
2019-09-20,3935.65,5020.27,37149731017410.31,27768991808364,12470089514923.154,0.0262
2019-09-19,3924.38,5005.89,37044441598195.1,27671908408773,12434151842884.643,0.0263
2019-09-18,3910.08,4987.65,36913685503196.914,27588447192139,12391010941183.19,0.0264
2019-09-17,3891.22,4963.59,36796389931314.31,27463723104653,12332694241282.707,0.0265
2019-09-16,3957.72,5047.78,37402718023062.88,27903886917579,12541814065267.586,0.0261
2019-09-12,3972.38,5066.48,37452352495765.09,27912202868818,12586969739166.055,0.026
2019-09-11,3930.1,5012.56,37141259474501.6,27672581778164,12455391995679.986,0.0262
2019-09-10,3959.26,5049.76,37295194504298.43,27836139998865,12543004570670.914,0.0261
2019-09-09,3972.95,5067.21,37395927724379.195,27927435267553,12588884206512.418,0.0261
2019-09-06,3948.51,5036.04,37202277031938.22,27782084777537,12512727903132.777,0.0262
2019-09-05,3925.32,5006.47,37008923397912.62,27637574235395,12439664560779.002,0.0263
2019-09-04,3886,4956.32,36646411000692.8,27398029869900,12313045295487.467,0.0266
2019-09-03,3853.61,4911.81,36300801538116.4,27168507721710,12208258876748.994,0.0268
2019-09-02,3848.32,4905.07,36243271970634.6,27133877931186,12192033282748.773,0.0269
2019-08-30,3799.59,4842.95,35866373271115.1,26851915133751,12010711240298.014,0.027
2019-08-29,3790.19,4830.97,35811743511390.12,26777583139612,11959980341052.693,0.0272
2019-08-28,3802.58,4846.77,35895613152348.6,26854110764052,11995366230722.953,0.0272
2019-08-27,3816.95,4865.08,36039011874408.11,26957204787411,12035477504293.727,0.0271
2019-08-26,3765.91,4799.74,35573079014800.62,26609316951449,11874546222161.654,0.0274
2019-08-23,3820.86,4869.49,36048204225137.516,26970821362953,12046528723860.328,0.0272
2019-08-22,3793.51,4834.62,35830072467472.52,26792650412006,11956084156088.953,0.0274
2019-08-21,3781.76,4818.96,35798157491017.5,26732467609740,11920693295919.621,0.0274
2019-08-20,3787.73,4826.49,35830013996178.98,26768269735080,11924039958595.035,0.0274
2019-08-19,3791.09,4830.72,35898024169089.22,26793153256784,11909440896665.549,0.0273
2019-08-16,3710.54,4727.74,35235679193677.09,26264560064320,11664711447421.275,0.0278
2019-08-15,3694,4706.24,35139690636517,26178092666798,11613003973383.05,0.0278
2019-08-14,3682.4,4688.7,35037808683478.2,26113792981942,11576885634433.826,0.0279
2019-08-13,3665.75,4667.5,34900831789467.92,25996890124558,11519922213295.838,0.028
2019-08-12,3699.1,4709.97,35184429954023.2,26207187144157,11625841728766.088,0.0278
2019-08-09,3633.53,4626,34651375494314.09,25798440657188,11412041356157.688,0.0282
2019-08-08,3669.29,4671.13,34895127326798.605,25954588296140,11522024661286.205,0.028
2019-08-07,3621.43,4609.11,34497878269629.29,25652779741643,11368060476032.715,0.0283
2019-08-06,3636.33,4628.07,34633989200245.203,25747849646391,11417227418955.064,0.0282
2019-08-05,3675.69,4675.33,35014328950216.9,26022488018743,11540358807053.693,0.0279
2019-08-02,3747.44,4766.09,35675221419534.41,26511124892142,11764103816585.97,0.0274
2019-08-01,3803.47,4836.15,36210692459494.51,26831674177888,11939222962970.725,0.027
2019-07-31,3835.36,4876.7,36510182697258.89,27052821693708,12039015588075.955,0.0268
2019-07-30,3870.32,4919.71,36786249554776.6,27228205334363,12144408289719.955,0.0266
2019-07-29,3854.27,4898.93,36640001649759.91,27125596663798,12097979177183.77,0.0267
2019-07-26,3858.57,4904.34,36681872404586.01,27149662827111,12110372409562.422,0.0267
2019-07-25,3851.07,4893.99,36629157964686.79,27090361328985,12084981787347.693,0.0267
2019-07-24,3819.83,4853.87,36395365582435.72,26906638750117,11981197020773.73,0.0269
2019-07-23,3789.91,4815.47,36112478139746,26726755830443,11888256747802.354,0.0271
2019-07-22,3781.68,4802.47,36021928712792,26682121726293,11861766233734.568,0.0271
2019-07-19,3807.96,4835.28,36257223231276.5,26836602123013,11941210670685.768,0.027
2019-07-18,3768.4,4783.31,35917202018418.09,26586675291021,11812544750266.512,0.0272
2019-07-17,3804.64,4827.08,36194009478168.88,26818041798139,11923581596996.822,0.027
2019-07-16,3806.84,4828.9,36248363261020.6,26844511986677,11930571904878.248,0.027
2019-07-15,3824.19,4850.31,36364522891084.1,26935508786035,11981765078677.83,0.0269
2019-07-12,3808.73,4830.67,36260722725164.99,26868357811041,11933664342639.328,0.027
2019-07-11,3785.22,4792.63,36012327105523.91,26700216619331,11864779430197.74,0.0272
2019-07-10,3786.74,4790.16,35981050280921.51,26690779581084,11862733270846.186,0.0272
2019-07-09,3793.13,4796.3,36174712688634,26755245074925,11884232167882.975,0.027
2019-07-08,3802.79,4805.3,36284692799511.29,26833423905068,11915622122339.742,0.027
2019-07-05,3893.2,4918.25,37106874548423.39,27450192990352,12196580015098.414,0.0264
2019-07-04,3873.1,4889,36985440035374.41,27347322618992,12135306514383.373,0.0264
2019-07-03,3893.53,4914.19,37126495763348.51,27452598001745,12196906152634.523,0.0263
2019-07-02,3937.17,4966.2,37485818886585.09,27757153121346,12330312329945.154,0.0261
2019-07-01,3935.81,4964.46,37451287406708.31,27650153982509,12331460485777.854,0.0261
2019-06-28,3825.59,4825.33,36584290950215.51,26991105738572,12000849202132.016,0.0267
2019-06-27,3834.82,4832.56,36699481780993.49,27087030018779,12032671981281.232,0.0266
2019-06-26,3794.33,4779.12,36385577805246.11,26838509904982,11903548987131.162,0.0269
2019-06-25,3801.31,4786.36,36452681319833.01,26863618623836,11930921004106.014,0.0268
2019-06-24,3841.27,4836.12,36803437023294.21,27130675699663,12064723057494.303,0.0266
2019-06-21,3833.94,4826.35,36720795055661.79,27064921415028,12042569875320.748,0.0266
2019-06-20,3828.52,4819.04,36655214728449.39,27015289101422,12028886787748.232,0.0267
2019-06-19,3715.94,4677.07,35712578410771.51,26327875646457,11674469495309.4,0.0274
2019-06-18,3667.62,4608.21,35346261423365.99,26086303220159,11521672739798.807,0.0277
2019-06-17,3654.82,4591.8,35249910981205.305,26028053082652,11480193070389.955,0.0277
2019-06-14,3654.88,4591.54,34339312325093.99,25822680966255,11337533230795.27,0.0283
2019-06-13,3685.39,4628.3,34571046723420.293,26001299626724,11427049641459.162,0.0281
2019-06-12,3691.1,4635.27,34633509082459.707,26035065001292,11441318520201.525,0.028
2019-06-11,3719.28,4670.19,34864362847128.008,26206087910473,11525482436825.521,0.0278
2019-06-10,3610.74,4530.52,34082756622340.4,25589704649667,11195134961577.506,0.0285
2019-06-06,3564.68,4472.57,33728534683621.61,25297072012296,11053933961916.016,0.0288
2019-06-05,3597.11,4511.58,33992804240963.387,25483603036449,11154994945908.42,0.0285
2019-06-04,3598.47,4512.19,33961055808706.29,25475545160113,11159773308652.941,0.0285
2019-06-03,3632.01,4554.24,34184692865783.61,25664376886259,11261666355931.387,0.0283
2019-05-31,3629.79,4549.72,34168461442244.293,25655064713283,11254322761952.293,0.0283
2019-05-30,3641.18,4561.61,34295751132300.61,25761728032955,11288847183210.77,0.0282
2019-05-29,3663.91,4587.17,34414756125446.51,25852425858464,11355123048083.736,0.0281
2019-05-28,3672.26,4597.02,34463508733384.594,25905905479668,11384230836725.877,0.0281
2019-05-27,3637.2,4551.65,34176492562423.3,25669364018492,11276140874746.318,0.0283
2019-05-24,3593.91,4495.48,33843813915893.51,25411336237717,11142634858463.555,0.0286
2019-05-23,3583.96,4481.83,33759125552591.12,25351779272416,11111650879660.438,0.0287
2019-05-22,3649.38,4558.62,34230747082853.5,25718412839108,11308327024021.28,0.0283
2019-05-21,3666.78,4580.34,34377662466378.9,25832938954100,11361149267583.035,0.0281
2019-05-20,3617.79,4518.66,33999236579912.69,25528603587024,11210530520245.617,0.0285
2019-05-17,3648.76,4557.34,34143024852890.3,25667266115950,11301721397811.87,0.0283
2019-05-16,3743.96,4676.09,34897120355121.8,26236489189457,11590947841934.967,0.0277
2019-05-15,3727.09,4654.96,34749015882353.58,26119122828187,11540209288350.28,0.0278
2019-05-14,3645.15,4552.01,34091563243546.81,25608539809146,11288710462674.045,0.0284
2019-05-13,3668.73,4581.45,34291361058860.7,25759825314599,11362180909060.738,0.0282
2019-05-10,3730.45,4658.54,34816902234393.4,26108359623556,11554162593361.805,0.0278
2019-05-09,3599.7,4495.17,33778368670178,25301655646319,11152551408727.902,0.0286
2019-05-08,3667.46,4579.71,34356746144381.52,25738119090453,11360170256451.254,0.0282
2019-05-07,3720.67,4646.16,34837696081569.9,26041729691196,11525099696196.01,0.0278
2019-05-06,3684.62,4600.73,34625720792790.105,25863459255319,11419924337065.838,0.0279
2019-04-30,3913.21,4886.12,36551703488188.08,27278604091823,12121075555396.371,0.0265
2019-04-29,3900.33,4870.04,36457432941173.01,27192194889295,12017918234926.531,0.026
2019-04-26,3889.27,4856.19,36344403448041.99,27097249195212,11917731631438.234,0.0259
2019-04-25,3941.82,4921.79,36759048869216.9,27429235333555,12044314748014.525,0.0256
2019-04-24,4030.09,5032.01,37492880420115.7,27984577237977,12272384227945.32,0.025
2019-04-23,4019.01,5018.15,37450446991944.41,27950436213913,12220752569956.174,0.0251
2019-04-22,4025.61,5026.4,37514360243015.69,27877271769491,12234137420705.45,0.025
2019-04-19,4120.61,5144.8,38337358111047.69,28475724866736,12520677882351.19,0.0244
2019-04-18,4072.08,5084.13,38008194008665.91,28201998936307,12377545465608.059,0.0246
2019-04-17,4087.24,5102.59,38193434607493.33,28332441695460,12426837510032.83,0.0245
2019-04-16,4085.79,5100.78,38114449198012.41,28272083839662,12422813476302.373,0.0245
2019-04-15,3975.52,4962.99,37068855535659.51,27536921095633,12081361429993.242,0.0252
2019-04-12,3988.62,4979.33,37108955324431.8,27527689251942,12113830656440.904,0.0251
2019-04-11,3997.58,4990.52,37134841951926.69,27551290102197,12137898761414.732,0.0251
2019-04-10,4085.85,5100.71,37801022782612.9,28055452985487,12396494712252.94,0.0247
2019-04-09,4075.43,5087.71,37795473178142.305,28014816690936,12374700918975.738,0.0247
2019-04-08,4057.23,5064.98,37791395347487.72,27982574835631,12334891370339.838,0.0247
2019-04-04,4062.23,5069.53,37813684227823.4,27972145735421,12351626997721.105,0.0246
2019-04-03,4022.16,5019.39,37382370807030.29,27646337633609,12225416534017.795,0.0249
2019-04-02,3971.29,4955.9,36946889195620.19,27326088402483,12067412103333.588,0.0252
2019-04-01,3973.93,4959.2,36981415887978.586,27364892072040,12071402152618.182,0.0254
2019-03-29,3872.34,4832.43,36117584494136.2,26742493456197,11797451266381.03,0.0255
2019-03-28,3728.4,4652.75,34905121415548.81,25824879333100,11342126350577.71,0.0262
2019-03-27,3743.39,4671.26,35107395832195.29,25945293303909,11385327280989.307,0.0261
2019-03-26,3700.44,4617.66,34767586544775.3,25684081339153,11250373510680.674,0.0266
2019-03-25,3742.83,4670.56,35118811880329.1,25959640016536,11396698525242.984,0.026
2019-03-22,3833.8,4784.08,35973648257396.28,26573160780224,11627121374454.479,0.0257
2019-03-21,3836.89,4787.94,36029397472407.3,26594772484353,11627938697782.018,0.0255
2019-03-20,3835.44,4786.13,36025284759632.1,26585243538984,11623648494810.854,0.0255
2019-03-19,3833.96,4784.28,36072660739358.305,26618066314512,11618793661476.533,0.0255
2019-03-18,3851.75,4806.48,36213945448129.91,26740185730406,11671268205725.102,0.0253
2019-03-15,3745.01,4673.28,35314840760556.39,26044002606771,11353491799195.629,0.026
2019-03-14,3698.49,4615.23,34970099308868.113,25781774088643,11213056679948.338,0.0263
2019-03-13,3724.19,4647.31,35191947650617.8,25934274062292,11287923806034.479,0.0261
2019-03-12,3755.35,4686.19,35515827183201.91,26159000118159,11382123214566.908,0.0258
2019-03-11,3729.95,4654.5,35274008297640.99,25989439673885,11305762733203.725,0.026
2019-03-08,3657.58,4564.18,34691046105343.902,25536252281722,11095722045412.373,0.0264
2019-03-07,3808.85,4752.95,36151011174812.4,26581842732488,11552737669138.807,0.0253
2019-03-06,3848.09,4801.91,36508021025614.19,26875747369058,11672100648537.701,0.0251
2019-03-05,3816.01,4761.89,36156160102255.61,26651969107794,11571266532008.52,0.0253
2019-03-04,3794.1,4734.55,36033516304931.2,26567773732244,11510324940094.652,0.0254
2019-03-01,3749.71,4679.15,35679948606901.21,26311606085616,11380827265204.78,0.0256
2019-02-28,3669.37,4578.89,34934802242595.617,25759345927906,11131255643660.854,0.0262
2019-02-27,3678.39,4590.15,35112783166190,25861995693900,11161779794790.941,0.0261
2019-02-26,3684.69,4598.02,35044504103462.51,25833150604321,11177418346751.865,0.0261
2019-02-25,3729.48,4653.91,35455843147110.9,26127728688500,11313082292201.064,0.0258
2019-02-22,3520.12,4391.49,33495747344645.695,24721766349154,10675608156202.486,0.0273
2019-02-21,3442.71,4294.92,32911937157361.99,24286416158288,10439337683093.936,0.0278
2019-02-20,3451.93,4306.42,33033889871103.207,24373620622577,10466188734983.96,0.0277
2019-02-19,3439.61,4291.05,32905361636984.1,24278585868906,10428763580958.936,0.0278
2019-02-18,3445.74,4298.71,32938906416708.11,24317214063306,10444427872190.584,0.0278
2019-02-15,3338.7,4165.17,32046946973931.195,23631719801323,10121257284728.635,0.0285
2019-02-14,3402.14,4244.31,32642149439282.7,24063105068057,10313504359838.229,0.028
2019-02-13,3397.03,4237.93,32675264415174.9,24065194151241,10298861816398.178,0.028
2019-02-12,3330.34,4154.73,32066183142084.79,23629581444973,10095979144538.643,0.0285
2019-02-11,3306.47,4124.96,31867253945392.99,23512868596273,10018068570154.492,0.0287
2019-02-01,3247.4,4051.26,31476015607105.8,23187377192162,9845167934541.742,0.0291
2019-01-31,3201.63,3994.17,31145668181992.098,22936464162887,9710072980595.438,0.0294
2019-01-30,3168.48,3952.81,30788428469756.1,22671814028154,9605631102112.146,0.0297
2019-01-29,3193.97,3984.61,30979988508060.895,22827058658862,9681021348503.918,0.0295
2019-01-28,3183.78,3971.89,30871423734745.3,22741051705423,9650459184429.342,0.0296
2019-01-25,3184.47,3972.76,30870013826282.6,22738694802772,9654048690119.432,0.0296
2019-01-24,3158.78,3940.71,30608896780693.29,22546928693290,9574087224115.758,0.0299
2019-01-23,3141.05,3918.59,30457203494603.1,22442299012359,9516657743744.04,0.03
2019-01-22,3143.32,3921.42,30449184681267.586,22446286406106,9524229038988.61,0.03
2019-01-21,3185.64,3974.21,30838519090396.91,22728471914079,9651721933564.05,0.0297
2019-01-18,3168.17,3952.43,30652076611662.71,22589873565367,9600673640681.49,0.0298
2019-01-17,3111.42,3881.62,30119096332396.72,22204745344664,9425760450053.125,0.0304
2019-01-16,3128.65,3903.12,30222527695675.6,22296804874156,9478958206060.07,0.0303
2019-01-15,3127.99,3902.3,30202906450714.1,22281907565930,9477609956585.506,0.0303
2019-01-14,3067.78,3827.19,29734644974818.5,21919026533062,9297400674020.193,0.0308
2019-01-11,3094.78,3860.86,29983033268146.09,22088923218617,9376062908721.12,0.0305
2019-01-10,3072.69,3833.3,29782517760136.33,21935840780893,9307451925758.885,0.0307
2019-01-09,3078.48,3840.52,29911611596785.71,22013920323923,9325904066488.27,0.0306
2019-01-08,3047.7,3802.13,29641277657243.6,21811585095929,9232487286239.87,0.0309
2019-01-07,3054.3,3810.37,29693955564281.605,21862710383909,9252984926649.438,0.0308
2019-01-04,3035.87,3787.38,29580157786290.7,21759971102443,9199009644625.438,0.0309
2019-01-03,2964.84,3698.76,28976612242480.31,21304809193444,8983172561921.62,0.0316
2019-01-02,2969.54,3704.62,28972851173007.707,21316674506096,8992836667899.848,0.0316
2018-12-28,3010.65,3755.91,29396477261818.004,21551866935759,9103040259688.645,0.0311
2018-12-27,2990.51,3730.71,29234866810604.29,21433584478817,9040902419571.64,0.0313
2018-12-26,3002.03,3745.09,29348344934872.01,21503678202853,9074342384097.635,0.0312
2018-12-25,3017.28,3764.11,29439359970766,21571895543085,9121246000485.477,0.0311
2018-12-24,3038.2,3790.2,29647419528924.4,21728697005740,9184593069587.418,0.0309
2018-12-21,3029.4,3779.22,29567868362335.797,21650538323286,9159895748315.33,0.0309
2018-12-20,3067.42,3826.65,29872708902867.71,21875937177760,9276519776394.453,0.0306
2018-12-19,3091.13,3856.23,30127719446097.59,22052629695424,9344452087040.357,0.0304
2018-12-18,3128.43,3902.77,30451423476620.9,22292087060838,9460491134668.445,0.03
2018-12-17,3161.2,3943.65,30755151589729.6,22522754851401,9561265159347.37,0.0297
2018-12-14,3165.91,3949.53,30116760634868.29,22396968494911,9513057159442.07,0.0304
2018-12-13,3219.69,4016.62,30555018488861.3,22716740196819,9674250523882.973,0.0299
2018-12-12,3170.61,3955.39,30151920010718.91,22405112439192,9528817714607.645,0.0303
2018-12-11,3159.82,3941.92,30023590678042.31,22322325403780,9496605887915.324,0.0305
2018-12-10,3144.76,3923.15,29926997604541.605,22251606694363,9452353633832.736,0.0306
2018-12-07,3181.56,3969.06,30209736733829.504,22459349026847,9560235141019.691,0.0303
2018-12-06,3181.67,3968.83,30196170622382.5,22456558099125,9550692549454.03,0.0303
2018-12-05,3252,4056.56,30766668023934.5,22890009087365,9759353825679.441,0.0297
2018-12-04,3267.71,4076.15,30919237076280.8,22956118930256,9807914932552.47,0.0296
2018-12-03,3260.95,4067.72,30862053284103.5,22912687483447,9789512034255.14,0.0296
2018-11-30,3172.69,3957.62,30115603949242.59,22334312006870,9524566690891.07,0.0304
2018-11-29,3137.65,3913.92,29836574416297.01,22113848717471,9419948568381.52,0.0306
2018-11-28,3178.93,3965.41,30164397899108.91,22354059840348,9543404636903.342,0.0303
2018-11-27,3137.24,3913.4,29841030809538.4,22098979221148,9417255641775.934,0.0306
2018-11-26,3141.24,3918.39,29905480665042.59,22153838689632,9432067279662.635,0.0306
2018-11-23,3143.48,3921.18,29923416629685.414,22178644164888,9437878172809.404,0.0306
2018-11-22,3214.43,4009.68,30500908483764.793,22617233778113,9651250380321.082,0.03
2018-11-21,3226.49,4024.73,30598042685468.41,22683509801221,9687020733871.035,0.0299
2018-11-20,3218.41,4014.65,30568037607879.9,22655742229060,9664063625001.285,0.0299
2018-11-19,3294.6,4109.7,31189044477544.9,23131168469763,9891830674930.807,0.0293
2018-11-16,3257.67,4063.63,30844237461587.297,22874006202243,9779374171928.336,0.0296
2018-11-15,3242.37,4044.54,30753579955088.2,22801406545835,9733280975887.69,0.0297
2018-11-14,3204.94,3997.45,30412947378305.215,22558812385040,9620763955142.781,0.0301
2018-11-13,3237.38,4037.91,30763297339075.01,22829884518679,9719381945309.734,0.0297
2018-11-12,3205.14,3997.7,30549058474488.5,22657317749269,9621348446000.893,0.0299
2018-11-09,3167.44,3950.68,30290694391175.6,22457937285330,9509592579302.072,0.0302
2018-11-08,3212.77,4007.22,30838212526225.5,22831278401619,9652795942134.008,0.0296
2018-11-07,3221.91,4018.61,30878242617811.992,22861312708873,9679085515366.406,0.0296
2018-11-06,3243.15,4045.11,31089351727203.688,23023342137926,9750704743337.69,0.0294
2018-11-05,3262.84,4069.66,31226056322394.09,23127207737811,9809819074359.668,0.0293
2018-11-02,3290.25,4103.85,31438661717399.61,23266651804131,9868551447380.078,0.0291
2018-11-01,3177.03,3962.64,30569493645335.406,22587034768862,9531257326284.387,0.0299
2018-10-31,3153.82,3933.69,30496459760034.305,22516533145188,9462538373887.725,0.03
2018-10-30,3110.26,3879.3,30153457889129.69,22231081231242,9244284460628.555,0.0302
2018-10-29,3076.89,3837.68,29876481369298.605,22025662665987,9118402535492.47,0.0305
2018-10-26,3173.64,3958.35,30666029133704.59,22615341173262,9405989038982.914,0.0297
2018-10-25,3194.31,3984.03,30776743625951.297,22707790364879,9463639810940.12,0.0296
2018-10-24,3188.2,3976.25,30686275561106.1,22664069823351,9442755891144.52,0.0297
2018-10-23,3183.43,3970.06,30551677333150.676,22598773251890,9425584886868.86,0.0298
2018-10-22,3270.27,4078.02,31365788189765.31,23207714746647,9682188740584.004,0.029
2018-10-19,3134.95,3909.04,30192522963536.19,22333948868311,9282761789340.387,0.0302
2018-10-18,3044.39,3796.13,29355421796369.895,21733015980901,9012477382367.92,0.031
2018-10-17,3118.25,3888.22,30162599202886.49,22347904753086,9234938600462.357,0.0302
2018-10-16,3100.97,3866.68,29987062776650.89,22216101609369,9180586643003.01,0.0304
2018-10-15,3126.45,3898.45,30109724720176.414,22318891929626,9253742715944.418,0.0303
2018-10-12,3170.73,3953.66,30549394326600.9,22645417211338,9383800022798.242,0.0298
2018-10-11,3124.11,3895.52,30046767972167,22292502031194,9245659577818.06,0.0303
2018-10-10,3281.6,4091.89,31474452519480.703,23347371169712,9713240787871.525,0.0289
2018-10-09,3288.69,4100.73,31449799830702.996,23347881468863,9729810751629.578,0.029
2018-10-08,3290.9,4103.48,31431520495562.8,23315476081269,9734413052362.094,0.029
2018-09-28,3438.86,4287.99,32789225615482.81,24323747410112,10166203913237.826,0.0278
2018-09-27,3403.59,4243.86,32430756192663.5,24070496733902,10060856673425.38,0.0281
2018-09-26,3417.24,4260.78,32520479478246.7,24121604730902,10099558615901.406,0.028
2018-09-25,3379.8,4214.1,32171351560103.3,23850099143082,9987808091372.387,0.0283
2018-09-21,3410.49,4252.35,32453625658285.19,24048972651356,10080374024393.36,0.0281
2018-09-20,3310.13,4126.98,31464191669209.61,23345339727763,9781750163703.254,0.029
2018-09-19,3312.48,4129.92,31449227055568.21,23340794601084,9786555681075.69,0.029
2018-09-18,3269.43,4076.25,31045951807141.61,23004553102943,9659560351660.934,0.0293
2018-09-17,3204.92,3995.78,30505954713653.004,22594524030875,9470931692993.723,0.0299
